id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
102208066.0,6114,6240,6140,6113,6160,6659,6140,6113,6160,6114,6120,6240,6114,6140,6540,6114,6160,3400,6140,6116,6116,6114,5600,6114,6440,6114,6114,5300,6114,6114,6114,6114,6113,6114,5600,6114,22
102208065.0,6114,6114,6113,6160,6114,6116,6114,6115,6113,6114,6113,6114,6114,6113,6230,6114,6114,6114,6114,6114,6113,6113,6115,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6230,26
102208064.0,6114,6114,6114,6114,6114,6360,6114,6114,6114,6114,6114,4100,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,3100,6114,6459,6114,6114,1400,6114,6114,6114,6114,6114,6114,6114,40
102208063.0,6114,6114,6140,6230,6160,6120,6114,6160,6114,6114,1600,6559,6114,2239,6113,2100,6114,2210,6114,6340,6114,1600,3500,6520,6114,6114,6114,6114,4600,6114,6114,6114,6114,6114,6112,6120,50
102208062.0,6114,6114,6140,6114,6114,6120,6114,6114,6114,6640,6160,5200,6114,6114,6114,6114,6160,6114,6113,6240,6114,5400,6550,6114,6114,6114,6114,3600,6114,6114,6114,6114,6114,6114,6120,6114,23
102208061.0,6114,6160,6114,6114,6114,2400,6230,6114,6114,6114,6114,6114,6113,6114,6114,6114,6114,6114,6114,6115,6114,6114,6114,6140,6114,6114,6114,6210,6114,6114,6114,6114,6114,6114,6114,6113,24
102208060.0,6114,6114,6114,6114,4100,5600,6114,6114,6114,6114,6114,6160,6114,6114,6114,6114,6114,6115,6114,6114,6114,6160,6114,6550,6114,6114,6114,6114,3500,6114,6114,6114,6114,6114,6114,6509,26
102208059.0,6114,6150,6150,6114,6115,6430,6420,6509,6130,6113,6350,3300,6130,6113,6114,6114,6450,6114,6114,6150,6114,6114,5400,6350,6114,6114,6114,6430,6114,6114,6114,6111,5600,6113,6130,6113,30
102208057.0,6114,6115,6116,6114,5100,5400,6114,6114,6114,6114,6114,6520,6114,6114,6114,6113,6114,6114,6114,6114,6114,6114,5100,3300,6114,6114,6114,6140,6130,6114,6114,6111,6114,6140,1600,6114,70
102208056.0,6114,6114,4100,6114,2239,6659,6114,6240,6114,6114,6116,6559,6116,6116,6116,6114,6114,5100,6114,6114,6114,6115,6530,6114,6114,6114,6340,5600,6114,6114,6114,6114,6114,5600,5300,6520,21
102208055.0,6114,6114,6114,6409,6115,5600,6120,6114,6114,6114,6120,6350,6114,6114,6114,6114,6114,6120,6114,6130,6114,6112,6112,6120,6114,6114,6114,6509,1600,6114,6114,6114,6114,6114,6130,6114,40
102208054.0,6114,6114,6220,6210,6120,6430,6114,6114,6114,6114,6113,5500,6113,6115,6114,6114,6114,3600,6114,6114,6330,6330,6114,6330,6114,6114,6114,5400,6114,6114,6114,6114,6113,6509,5600,6114,22
102208053.0,6114,6114,6114,6114,6114,5100,6114,6114,6114,6220,6114,6116,6114,6114,6113,6114,6114,6114,6114,6114,6114,6114,5400,6559,6114,6115,6114,6114,6550,6114,6114,6114,6114,6130,6114,6114,26
102208052.0,6114,6113,6115,6160,6114,2230,6116,6113,6140,6116,5600,3600,6116,6114,6459,6114,6115,6130,5300,6114,5400,6114,5600,6114,6114,6114,6113,1300,6114,6114,6114,6113,6113,6114,5300,6114,60
102208046.0,6114,6114,6116,6114,6130,1200,6114,6114,5600,6114,6540,6114,6114,6113,6114,6113,6115,3600,6114,6240,6114,6160,1300,6114,6114,6114,6114,1600,5600,6160,6160,6160,6160,6114,1600,6550,60
102208045.0,6114,6113,6115,6114,6114,6112,6113,6114,3500,6114,6114,6550,6114,6113,6114,6113,6113,6520,6114,6350,6114,6520,6114,6114,6114,6310,6114,6520,6113,6114,6114,6114,6114,6114,6330,6120,25
102208043.0,6114,6113,6113,6113,6114,6114,6114,6114,6114,6113,6114,6114,6114,6114,6550,6114,6114,6550,6114,6130,6113,6114,3500,6114,6114,6114,6140,6114,6114,6114,6114,6114,6114,6114,6114,6114,80
102208042.0,6114,6240,6210,6114,6650,6114,6114,6114,6114,6114,6114,6115,6113,6114,6114,6114,6113,4100,6114,6114,6114,6114,6120,6114,6114,6114,6114,6330,6114,5600,6114,6114,6120,6114,6360,6113,22
102208041.0,6114,6114,4300,6409,6640,6330,6114,6113,6120,6114,4100,6650,6113,6113,6240,2100,6120,4100,6114,6114,6114,6114,5100,6130,6114,6113,6113,5400,6340,6114,6114,6114,6113,6114,1200,6120,70
102208038.0,6114,6114,6114,6114,6115,6629,6114,6114,6114,6114,5600,6220,6114,6114,6114,6114,6114,6111,6114,6114,6114,6114,6114,5100,6114,6114,6210,6330,6120,6114,6114,6114,6114,6114,6114,5600,26
102208034.0,6114,6140,6114,6114,6114,6114,6114,6114,6114,6114,6114,3300,6114,6114,6114,6114,6114,6130,6114,6113,6114,6114,6130,6140,6114,6114,6114,6130,6114,6114,6114,6114,6113,6114,6550,6111,30
102208032.0,6114,6115,6114,6114,6114,5400,6114,6114,6114,6114,6114,5500,6114,6114,6114,6114,6114,5100,6114,6114,6114,6114,6113,6350,6114,6114,6114,6115,5400,6114,6114,6114,6114,6114,6113,6113,26
102208030.0,6114,6113,6114,6116,6330,5400,6659,4500,6320,6116,3400,6114,6113,6140,6509,6114,6150,6114,6114,6330,6130,1600,6620,6114,6114,6114,6114,3500,6130,6114,6113,6114,5600,6340,1200,6114,70
102208029.0,6114,6113,6360,6160,6330,6620,6114,6114,6114,6140,3600,3500,6113,6114,6114,6114,6116,6114,6114,6160,6114,6114,6130,6114,6115,6114,6114,6114,6114,6114,6114,6113,6114,6114,6113,6114,30
