PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund,clustered_label
201606,85114,143970.23,0.672826945,0.327173055,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201607,85114,111346.58,0.8317320570000001,0.168267943,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,85114,109387.45,0.623471157,0.385094725,-0.008565882,0.0,0.0,0.0,0.0,0.0,0,0.76
201609,85114,66970.96,0.851054845,0.148945155,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201610,85114,86572.99,0.839059619,0.160940381,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201611,85114,118645.01,0.909106249,0.090893751,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85114,158557.51,0.797136761,0.20286323899999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201701,85114,187367.44,0.658855936,0.34114406399999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201702,85114,155284.61,0.568244657,0.43175534299999996,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201703,85114,129166.88,0.698524266,0.313057341,-0.011581606999999999,0.0,0.0,0.0,0.0,0.0,0,0.76
201704,85114,113582.51,0.857261739,0.142738261,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201705,85114,174955.49,0.737088959,0.262911041,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201706,85114,202501.63,0.715329304,0.284670696,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201601,85132,21528.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85132,21164.4,0.8438935190000001,0.156106481,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201603,85132,66999.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85132,53877.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85132,69821.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85132,51323.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85132,24057.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85132,681.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85132,1458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85132,13122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85132,31347.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85132,20412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85132,21484.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85132,24035.5,0.15075617300000002,0.849243827,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201703,85132,13263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85132,19847.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85132,26655.3,0.502425409,0.0,0.497574591,0.0,0.0,0.0,0.0,0.0,0,0.12
201706,85132,21540.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85158,18727.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85158,18671.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85158,18598.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201612,8516,340.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201601,85174,170839.84,0.716401046,0.28359895399999996,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201602,85174,33920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85174,96506.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85174,51601.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85174,98053.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85174,112433.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85174,173559.53,0.554371921,0.445628079,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,85174,103474.53,0.861028603,0.138971397,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85174,119300.53,0.367089735,0.512374337,0.12053592699999999,0.0,0.0,0.0,0.0,0.0,0,0.8
201610,85174,15826.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85207,158729.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85207,191014.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85207,25965.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85207,138149.91,1.002336447,-0.002336447,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85207,245715.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85207,277117.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85207,454557.23,1.000338615,-0.000338615,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85207,381649.94,1.000405765,0.0,-0.000405765,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85207,301421.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85207,364019.29,1.000445581,-0.00044558099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85207,204827.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85207,197724.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85207,208739.27,1.000197615,-0.000197615,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85207,229167.77,1.0001841009999999,0.0,-0.000184101,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85207,389700.54,1.0716618709999999,-0.071661871,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85207,390494.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85207,411544.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85207,475845.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85246,38042.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85246,32716.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85246,39410.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85246,23763.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85246,24158.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85246,25573.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85246,34747.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85246,46578.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85246,52634.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85246,44499.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85246,57625.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85246,57850.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85246,52372.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85246,63593.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85246,37941.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85246,33294.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85246,38999.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85246,26607.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85248,1480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85248,2960.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201604,85248,1480.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201605,85248,35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85248,35000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201607,85248,38500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85248,72100.0,0.46601941700000005,0.533980583,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201609,85248,72100.0,0.0,0.46601941700000005,0.533980583,0.0,0.0,0.0,0.0,0.0,0,0.12
201610,85248,72100.0,0.0,0.0,0.46601941700000005,0.533980583,0.0,0.0,0.0,0.0,0,0.12
201611,85248,72100.0,0.0,0.0,0.0,0.46601941700000005,0.533980583,0.0,0.0,0.0,0,0.5
201612,85248,72100.0,0.0,0.0,0.0,0.0,0.46601941700000005,0.533980583,0.0,0.0,0,0.5
201701,85248,60100.0,0.0,0.0,0.0,0.0,0.0,0.55906822,0.44093178,0.0,0,0.3
201702,85248,60100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55906822,0.44093178,0,0.72
201703,85248,33600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201704,85248,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201704,85261,21508.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85261,21583.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85261,12721.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85264,47384.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85264,47568.05,0.371610987,0.6283890129999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201603,85264,49327.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85264,48431.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85264,16047.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85264,18291.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85264,28246.06,0.9742427790000001,0.025757221,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85264,27700.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85264,20181.29,0.751255247,0.248744753,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201610,85264,4651.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85264,11515.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85264,19076.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85264,27682.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85264,23738.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85264,26024.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85264,8114.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85264,53960.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85264,48658.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85290,1008.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85351,13623798.77,1.000041604,-1.97e-06,-2.7699999999999996e-05,-1.1900000000000001e-05,0.0,0.0,0.0,0.0,0,0.75
201602,85351,9827797.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85351,3796850.8,1.000039375,-6.98e-06,0.0,0.0,0.0,-3.24e-05,0.0,0.0,0,0.75
201604,85351,4129230.8,0.987946787,0.012089418999999999,-6.42e-06,0.0,0.0,0.0,-2.98e-05,0.0,0,0.75
201605,85351,1528082.59,1.0000805,0.0,0.0,0.0,0.0,0.0,0.0,-8.05e-05,0,0.75
201606,85351,858800.29,1.000143235,0.0,0.0,0.0,0.0,0.0,0.0,-0.000143235,0,0.75
201607,85351,492064.99,1.0002499870000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000249987,0,0.75
201608,85351,159684.99,1.000770329,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007703289999999999,0,0.75
201609,85351,-123.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201610,85351,-123.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201611,85351,-123.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201612,85351,-123.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201701,85351,-123.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201702,85351,-123.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.72
201601,85399,93315.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85399,132825.9,0.769338284,0.23066171600000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201603,85399,155359.0,0.872253941,0.14114406,-0.013398001000000001,0.0,0.0,0.0,0.0,0.0,0,0.76
201604,85399,177164.99,0.9070294870000001,0.092970513,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85399,145121.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85399,183361.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85399,186266.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85399,239986.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85399,197637.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85399,182216.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85399,164734.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85399,247185.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85399,203427.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85399,199094.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85399,361477.79,0.939978332,0.060021668,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85399,397646.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85399,351750.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85399,508174.24,0.848410931,0.151589069,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201601,85409,2111880.59,0.95856305,0.04143695,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85409,1935237.59,0.6753018890000001,0.324698111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201603,85409,2980578.79,0.991371743,0.008628257,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85409,2705133.79,0.916236383,0.083763617,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85409,1232127.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85409,2305211.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85409,1923217.79,0.978467077,0.021532923,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85409,2598858.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85409,2200544.79,0.993833345,0.006166655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85409,3265285.99,0.995844162,0.0,0.004155838,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85409,3275895.68,0.8541159620000001,0.145884038,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201612,85409,3974501.38,1.047804739,-0.047804739000000006,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85409,3616527.79,0.198626291,0.801373709,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201702,85409,1851346.39,0.423927421,0.581583866,-0.005511286,0.0,0.0,0.0,0.0,0.0,0,0.8
201703,85409,1787438.1,0.735822124,0.264233822,-5.59e-05,0.0,0.0,0.0,0.0,0.0,0,0.76
201704,85409,906692.59,0.660042672,0.45718007899999996,-0.11711246,-0.000110291,0.0,0.0,0.0,0.0,0,0.8
201705,85409,939759.3,0.881839637,0.118160363,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85409,1071875.3,0.7767990359999999,0.22320096399999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201604,85441,1425.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85441,39600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85441,39600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85441,270000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85441,180000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85441,180000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85452,41122.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85452,3330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85452,63185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85452,56111.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85452,142175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85452,170415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85452,106226.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85452,268128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85452,56416.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85452,81487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85452,179080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85452,705489.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85452,68910.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85452,33981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85452,258555.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85452,61048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85452,268791.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85452,518334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85459,-62.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201603,85459,2467.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85459,1358.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85459,570.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85459,762.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85459,584.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85459,282.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85459,282.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85459,282.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85464,18646982.04,0.9526768040000001,0.040689154,0.005623426,0.001010616,0.0,0.0,0.0,0.0,0,0.75
201602,85464,18082622.11,0.93345198,0.06534860299999999,0.001088557,9.259999999999999e-05,1.83e-05,0.0,0.0,0.0,0,0.75
201603,85464,17855243.44,0.931255554,0.068629131,2.0300000000000002e-05,1.0300000000000001e-05,6.620000000000001e-05,1.85e-05,0.0,0.0,0,0.75
201604,85464,19578740.88,0.969150792,0.028835124,0.001978718,1.85e-05,0.0,0.0,1.6899999999999997e-05,0.0,0,0.75
201605,85464,18931264.52,0.960261933,-0.000559659,0.037785923,0.001919619,0.0005952269999999999,-3.04e-06,0.0,0.0,0,0.75
201606,85464,20639588.61,0.9999464640000001,0.00042114400000000003,-0.00036433300000000005,0.0,-4.839999999999999e-07,0.0,-2.79e-06,0.0,0,0.75
201607,85464,24111655.36,0.956099873,0.043203837,0.000699093,0.0,0.0,-4.14e-07,0.0,-2.39e-06,0,0.75
201608,85464,25282012.87,0.977335834,0.022464163,2.9999999999999997e-05,0.000172688,0.0,0.0,-3.95e-07,-2.28e-06,0,0.75
201609,85464,24075433.18,1.000611197,-0.00061192,0.0,3.53e-06,0.0,0.0,0.0,-2.81e-06,0,0.75
201610,85464,27906989.2,0.9806899090000001,0.019307403,2.06e-06,0.0,3.05e-06,0.0,0.0,-2.42e-06,0,0.75
201611,85464,24280256.22,1.003126606,-4.57e-06,-0.003119256,0.0,0.0,0.0,0.0,-2.78e-06,0,0.75
201612,85464,24783454.91,1.000553098,-0.000380678,-0.000171128,-1.29e-06,0.0,0.0,0.0,0.0,0,0.75
201701,85464,24108867.5,1.003086718,-0.002668133,-3.24e-06,-0.00041402199999999995,-1.33e-06,0.0,0.0,0.0,0,0.75
201702,85464,21777505.24,1.003211998,5.08e-05,-0.0027993790000000003,-0.000461926,0.0,-1.47e-06,0.0,0.0,0,0.75
201703,85464,22070334.01,1.000844818,-3.54e-05,-0.000351465,-6.8e-07,-3.53e-06,-0.000452263,-1.45e-06,0.0,0,0.75
201704,85464,19637147.98,1.00405539,-0.0031768129999999997,0.0,-0.000395014,-7.64e-07,-3.97e-06,-0.00047719699999999995,-1.63e-06,0,0.75
201705,85464,22656712.04,0.998803604,0.0043604690000000005,-0.002744958,0.0,0.0,-6.620000000000001e-07,-3.44e-06,-0.00041501099999999996,0,0.75
201706,85464,21785649.45,1.0005816440000002,-1.91e-05,-0.000126714,0.0,0.0,0.0,-6.890000000000001e-07,-0.000435185,0,0.75
201602,85496,1806.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85496,943.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85496,561.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85496,530.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85496,1460.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85496,583.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85496,1404.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85496,545.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85496,563.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85496,878.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85496,312.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85535,951.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201602,85535,8700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,85535,237.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,85535,6237.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85535,237.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85535,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85535,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85535,4150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85535,5432.5,0.696272434,0.303727566,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201611,85535,1282.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85535,1907.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85535,4685.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85535,4625.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85535,5341.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85535,3676.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,85542,11761.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,85542,5769.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,85542,1995.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85542,1.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85542,1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,85542,2067.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,85542,3816.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,85542,2254.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,85542,2425.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,85542,1293.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,85542,1322.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,85542,1953.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,85542,1982.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,85542,2293.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,85542,516.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85546,2350.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85546,2312.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201704,85546,322.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,85554,494.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,85554,1316.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,85554,614.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201609,85554,929.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
