,PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund
388,201612,10239,70768.9,70768.9,0,0,0,0,0,0,0,0
389,201701,10239,103863.96,103863.96,0,0,0,0,0,0,0,0
390,201702,10239,109759.89,109759.89,0,0,0,0,0,0,0,0
391,201703,10239,225284.63,225284.63,0,0,0,0,0,0,0,0
392,201704,10239,157001.96,157001.96,0,0,0,0,0,0,0,0
393,201705,10239,88918.85,88918.85,0,0,0,0,0,0,0,0
394,201706,10239,91704.15,91704.15,0,0,0,0,0,0,0,0
395,201601,102419,3000,0,0,0,3000,0,0,0,0,0
396,201606,102419,2850,2850,0,0,0,0,0,0,0,0
397,201601,102680,2424,2424,0,0,0,0,0,0,0,0
398,201602,102680,8574,6150,2424,0,0,0,0,0,0,0
399,201603,102680,3855,3855,0,0,0,0,0,0,0,0
400,201604,102680,3855,3855,0,0,0,0,0,0,0,0
401,201605,102680,17895,14040,3855,0,0,0,0,0,0,0
402,201606,102680,64458.12,64458.12,0,0,0,0,0,0,0,0
403,201607,102680,80358.12,66318.12,14040,0,0,0,0,0,0,0
404,201608,102680,148080.8,109395.8,38685,0,0,0,0,0,0,0
405,201609,102680,179447.3,163547.3,15900,0,0,0,0,0,0,0
406,201610,102680,130051.5,70051.5,60000,0,0,0,0,0,0,0
407,201611,102680,126827.9,99031.4,27796.5,0,0,0,0,0,0,0
408,201612,102680,109209.8,109209.8,0,0,0,0,0,0,0,0
409,201701,102680,175152.8,80163,94989.8,0,0,0,0,0,0,0
410,201702,102680,157116,65943,14220,76953,0,0,0,0,0,0
411,201703,102680,58272.61,0,58272.61,0,0,0,0,0,0,0
412,201601,102781,7422208,6057411,1365067,-270,0,0,0,0,0,0
413,201602,102781,3864380.5,4152521.5,-308790,20919,-270,0,0,0,0,0
414,201603,102781,7553906,7566651,330905,-343650,0,0,0,0,0,0
415,201604,102781,8531397.5,9164103.5,-632706,0,0,0,0,0,0,0
416,201605,102781,7762097.4,7976415.4,-205162,-9156,0,0,0,0,0,0
417,201606,102781,3103036.59,3445415.59,-325573,-7650,-9156,0,0,0,0,0
418,201607,102781,2901950.7,2537780.2,371820.5,0,-7650,0,0,0,0,0
419,201608,102781,3116837.5,2834255,296915,-14332.5,0,0,0,0,0,0
420,201609,102781,2639074,2493896.5,-9150,168660,-14332.5,0,0,0,0,0
421,201610,102781,1854008,1841658,12350,0,0,0,0,0,0,0
422,201611,102781,2306517,2227381,79136,0,0,0,0,0,0,0
423,201612,102781,2588067.5,2426068.5,178262,0,-16263,0,0,0,0,0
424,201701,102781,2914034,1894000,1078930,-42633,0,-16263,0,0,0,0
425,201702,102781,2044865.5,1656369.5,74109,357020,-42633,0,0,0,0,0
426,201703,102781,2238747,2096538,63000,79209,0,0,0,0,0,0
427,201704,102781,2274035.5,2185799.5,25236,63000,0,0,0,0,0,0
428,201705,102781,1966609.5,1889398.5,51975,25236,0,0,0,0,0,0
429,201706,102781,1274066,1116566,105525,51975,0,0,0,0,0,0
430,201601,10279,5005678.09,0,0,215468.28,4790209.81,0,0,0,0,0
431,201602,10279,4993230.95,4993230.95,0,0,0,0,0,0,0,0
432,201603,10279,5156062.02,5156062.02,0,0,0,0,0,0,0,0
433,201604,10279,5144074.89,286821.45,4857253.44,0,0,0,0,0,0,0
434,201605,10279,4749824.88,-338258.99,0,283699.52,4804384.35,0,0,0,0,0
435,201606,10279,5494437.47,5494437.47,0,0,0,0,0,0,0,0
436,201607,10279,5140668.07,5140668.07,0,0,0,0,0,0,0,0
437,201608,10279,5172101.27,678538.85,0,4493562.42,0,0,0,0,0,0
438,201609,10279,2999845.58,0,10197.45,0,2989648.13,0,0,0,0,0
439,201610,10279,2123766.58,0,0,0,10132.83,2113633.75,0,0,0,0
440,201611,10279,1931011.92,1931011.92,0,0,0,0,0,0,0,0
441,201612,10279,1908258.91,1908258.91,0,0,0,0,0,0,0,0
442,201701,10279,1963354.6,0,0,1963354.6,0,0,0,0,0,0
443,201702,10279,1616357.27,0,0,1616357.27,0,0,0,0,0,0
444,201703,10279,1633410.81,0,0,0,1633410.81,0,0,0,0,0
445,201704,10279,1484220.07,0,0,0,0,1484220.07,0,0,0,0
446,201705,10279,1489399.31,0,0,0,0,0,0,1489399.31,0,0
447,201601,1029,77295.22,77295.22,0,0,0,0,0,0,0,0
448,201602,1029,65416.78,65416.78,0,0,0,0,0,0,0,0
449,201603,1029,71272.92,71272.92,0,0,0,0,0,0,0,0
450,201604,1029,71328.77,71328.77,0,0,0,0,0,0,0,0
451,201605,1029,60953.99,60953.99,0,0,0,0,0,0,0,0
452,201606,1029,50540.47,50540.47,0,0,0,0,0,0,0,0
453,201607,1029,134355.94,134355.94,0,0,0,0,0,0,0,0
454,201608,1029,168614.89,168614.89,0,0,0,0,0,0,0,0
455,201609,1029,158617.68,158617.68,0,0,0,0,0,0,0,0
456,201610,1029,153737.58,153737.58,0,0,0,0,0,0,0,0
457,201611,1029,169331.87,169331.87,0,0,0,0,0,0,0,0
458,201612,1029,59588.49,59588.49,0,0,0,0,0,0,0,0
459,201701,1029,235659.47,235659.47,0,0,0,0,0,0,0,0
460,201702,1029,556227.85,556227.85,0,0,0,0,0,0,0,0
461,201703,1029,994198.57,994198.57,0,0,0,0,0,0,0,0
462,201704,1029,1275312.1,1275312.1,0,0,0,0,0,0,0,0
463,201705,1029,1591979.35,1591979.35,0,0,0,0,0,0,0,0
464,201706,1029,1549194.98,1549194.98,0,0,0,0,0,0,0,0
465,201601,10291,52355.6,52355.6,0,0,0,0,0,0,0,0
466,201602,10291,27407.78,27407.78,0,0,0,0,0,0,0,0
467,201603,10291,17365.32,18455.88,-1090.56,0,0,0,0,0,0,0
468,201604,10291,15893.97,15893.97,0,0,0,0,0,0,0,0
469,201605,10291,14834.38,14834.38,0,0,0,0,0,0,0,0
470,201606,10291,41006.51,41777.07,-770.56,0,0,0,0,0,0,0
471,201607,10291,50200.75,51225.63,0,-1024.88,0,0,0,0,0,0
472,201608,10291,60073.47,60073.46,0,635.47,-635.46,0,0,0,0,0
473,201609,10291,75715.15,75715.15,0,0,0,0,0,0,0,0
474,201610,10291,116777.65,116781.23,0,0,-3.58,0,0,0,0,0
475,201611,10291,69830.03,69838.94,-8.91,0,0,0,0,0,0,0
476,201612,10291,45560.21,45560.21,0,0,0,0,0,0,0,0
477,201701,10291,47568.69,47568.69,0,0,0,0,0,0,0,0
478,201702,10291,55560.07,55625.16,-65.09,0,0,0,0,0,0,0
479,201703,10291,24298.63,24298.63,0,0,0,0,0,0,0,0
480,201704,10291,40029.88,40113.34,0,-83.46,0,0,0,0,0,0
481,201705,10291,36727.36,36805.9,-78.54,0,0,0,0,0,0,0
482,201706,10291,43215.33,43215.33,0,0,0,0,0,0,0,0
483,201612,102944,5530.4,2407.2,3123.2,0,0,0,0,0,0,0
484,201701,102944,2085.6,2085.6,0,0,0,0,0,0,0,0
485,201702,102944,10610,10610,0,0,0,0,0,0,0,0
486,201703,102944,2856,2856,0,0,0,0,0,0,0,0
487,201704,102944,14069,14069,0,0,0,0,0,0,0,0
488,201706,102944,13140,0,13140,0,0,0,0,0,0,0
489,201601,102999,14324.19,14324.19,0,0,0,0,0,0,0,0
490,201602,102999,5068.87,5068.87,0,0,0,0,0,0,0,0
491,201603,102999,10240.08,8875,1365.08,0,0,0,0,0,0,0
492,201604,102999,9049.34,8226.31,823.03,0,0,0,0,0,0,0
493,201605,102999,15873.96,13903.01,1970.95,0,0,0,0,0,0,0
494,201606,102999,22573.65,21093.7,1479.95,0,0,0,0,0,0,0
495,201607,102999,21145.57,16811.61,4333.96,0,0,0,0,0,0,0
496,201608,102999,21092.69,17022.22,4070.47,0,0,0,0,0,0,0
497,201609,102999,23038.16,15408.37,7629.79,0,0,0,0,0,0,0
498,201610,102999,38532.8,33757.93,4774.87,0,0,0,0,0,0,0
499,201611,102999,18758.88,1116.57,17642.31,0,0,0,0,0,0,0
500,201612,102999,8953.72,4148.61,1126.75,3678.36,0,0,0,0,0,0
501,201701,102999,1624.67,1624.67,0,0,0,0,0,0,0,0
502,201702,102999,10000.42,10000.42,0,0,0,0,0,0,0,0
503,201703,102999,1540.14,1540.14,0,0,0,0,0,0,0,0
504,201704,102999,10784.94,10784.94,0,0,0,0,0,0,0,0
505,201705,102999,20662.97,16548.73,4114.24,0,0,0,0,0,0,0
506,201706,102999,23583.66,22827.45,756.21,0,0,0,0,0,0,0
507,201601,103002,1770,1770,0,0,0,0,0,0,0,0
508,201609,103002,11100,11100,0,0,0,0,0,0,0,0
509,201610,103002,11100,0,11100,0,0,0,0,0,0,0
510,201611,103002,7450,7450,0,0,0,0,0,0,0,0
511,201701,103002,1200,1200,0,0,0,0,0,0,0,0
512,201702,103002,2700,2700,0,0,0,0,0,0,0,0
513,201704,103002,1890,1890,0,0,0,0,0,0,0,0
514,201601,103041,4468736.37,4468736.37,0,0,0,0,0,0,0,0
515,201602,103041,4447320.61,4447320.61,0,0,0,0,0,0,0,0
516,201603,103041,3847328.15,3847328.15,0,0,0,0,0,0,0,0
517,201604,103041,3474819.11,3474819.11,0,0,0,0,0,0,0,0
518,201605,103041,2839648.99,2839648.99,0,0,0,0,0,0,0,0
519,201606,103041,5257392.73,5257392.73,0,0,0,0,0,0,0,0
520,201607,103041,7261366.92,7261366.92,0,0,0,0,0,0,0,0
521,201608,103041,12389627.03,12389627.03,0,0,0,0,0,0,0,0
522,201609,103041,15325954.25,15325954.25,0,0,0,0,0,0,0,0
523,201610,103041,16630135.56,16630135.56,0,0,0,0,0,0,0,0
524,201611,103041,13976037.82,13976037.82,0,0,0,0,0,0,0,0
525,201612,103041,8816649.94,8816649.94,0,0,0,0,0,0,0,0
526,201701,103041,3752352.42,3752352.42,0,0,0,0,0,0,0,0
527,201702,103041,489153.52,489153.52,0,0,0,0,0,0,0,0
528,201703,103041,1596423.9,1596423.9,0,0,0,0,0,0,0,0
529,201704,103041,3425804.91,3425804.91,0,0,0,0,0,0,0,0
530,201705,103041,4899556.05,4899556.05,0,0,0,0,0,0,0,0
531,201706,103041,6722080.81,6722080.81,0,0,0,0,0,0,0,0
532,201602,103081,24579.77,24579.77,0,0,0,0,0,0,0,0
533,201603,103081,77595.9,77595.9,0,0,0,0,0,0,0,0
534,201604,103081,26669.17,26669.17,0,0,0,0,0,0,0,0
535,201605,103081,31528.92,31528.92,0,0,0,0,0,0,0,0
536,201606,103081,59609.29,59609.29,0,0,0,0,0,0,0,0
537,201607,103081,93363.53,17203.83,76159.7,0,0,0,0,0,0,0
538,201608,103081,13445.31,13445.31,0,0,0,0,0,0,0,0
539,201609,103081,2297.32,2297.32,0,0,0,0,0,0,0,0
540,201610,103081,6885.37,6885.37,0,0,0,0,0,0,0,0
541,201611,103081,44655.42,44655.42,0,0,0,0,0,0,0,0
542,201612,103081,86565.33,86565.33,0,0,0,0,0,0,0,0
543,201701,103081,52168.37,21397.33,30771.04,0,0,0,0,0,0,0
544,201702,103081,40245.69,40245.69,0,0,0,0,0,0,0,0
545,201703,103081,24401.28,21714.72,2686.56,0,0,0,0,0,0,0
546,201704,103081,85831.26,1897.5,83933.76,0,0,0,0,0,0,0
547,201705,103081,16415.54,16415.54,0,0,0,0,0,0,0,0
548,201601,103123,7120,0,0,7120,0,0,0,0,0,0
549,201602,103123,7120,0,0,0,7120,0,0,0,0,0
550,201601,10315,1752.63,1752.63,0,0,0,0,0,0,0,0
551,201602,10315,3264.43,3264.43,0,0,0,0,0,0,0,0
552,201603,10315,1654.97,1654.97,0,0,0,0,0,0,0,0
553,201604,10315,1530.04,1530.04,0,0,0,0,0,0,0,0
554,201605,10315,1513.39,1513.39,0,0,0,0,0,0,0,0
555,201606,10315,1679.8,1679.8,0,0,0,0,0,0,0,0
556,201607,10315,1698.5,1698.5,0,0,0,0,0,0,0,0
557,201608,10315,1663.92,45.01,0,1618.91,0,0,0,0,0,0
558,201609,10315,45.01,0,45.01,0,0,0,0,0,0,0
559,201610,10315,1695.59,1695.59,0,0,0,0,0,0,0,0
560,201611,10315,1679.1,1679.1,0,0,0,0,0,0,0,0
561,201703,10315,1689.17,1689.17,0,0,0,0,0,0,0,0
562,201704,10315,1714.63,1714.63,0,0,0,0,0,0,0,0
563,201705,10315,1720.61,0,0,1720.61,0,0,0,0,0,0
564,201706,10315,1681.35,1681.35,0,0,0,0,0,0,0,0
565,201606,10318,-148,0,-148,0,0,0,0,0,0,0
566,201607,10318,-148,0,0,-148,0,0,0,0,0,0
567,201608,10318,-148,0,0,0,-148,0,0,0,0,0
568,201609,10318,-148,0,0,0,0,-148,0,0,0,0
569,201610,10318,-148,0,0,0,0,0,-148,0,0,0
570,201611,10318,-148,0,0,0,0,0,0,-148,0,0
571,201601,103185,50528.06,50523.71,4.35,0,0,0,0,0,0,0
572,201602,103185,57607.02,41470.43,16136.59,0,0,0,0,0,0,0
573,201603,103185,62747.43,62319.43,428,0,0,0,0,0,0,0
574,201604,103185,57390.56,56120.85,1269.71,0,0,0,0,0,0,0
575,201605,103185,34614.71,34174.5,440.21,0,0,0,0,0,0,0
576,201606,103185,37401.27,37401.27,0,0,0,0,0,0,0,0
577,201607,103185,24358.44,22518.14,1840.3,0,0,0,0,0,0,0
578,201608,103185,19878.25,19819.98,58.27,0,0,0,0,0,0,0
579,201609,103185,47039.85,47029.22,10.63,0,0,0,0,0,0,0
580,201610,103185,67075.6,67075.6,0,0,0,0,0,0,0,0
581,201611,103185,42999.39,39095.98,3903.41,0,0,0,0,0,0,0
582,201612,103185,78172.34,69982.63,8189.71,0,0,0,0,0,0,0
583,201701,103185,74112.37,23370.19,46978.43,3763.75,0,0,0,0,0,0
584,201702,103185,22808.24,13738.44,9069.8,0,0,0,0,0,0,0
585,201703,103185,4123.97,815.6,3308.37,0,0,0,0,0,0,0
586,201704,103185,3473.76,0,824.12,2649.64,0,0,0,0,0,0
587,201706,103185,6106.04,6106.04,0,0,0,0,0,0,0,0
588,201601,103220,39570,39570,0,0,0,0,0,0,0,0
589,201602,103220,75645,75645,0,0,0,0,0,0,0,0
590,201603,103220,245940,249190,-3250,0,0,0,0,0,0,0
591,201604,103220,294550,294550,0,0,0,0,0,0,0,0
592,201605,103220,281550,59800,0,221750,0,0,0,0,0,0
593,201606,103220,60800,0,59800,0,1000,0,0,0,0,0
594,201608,103220,2000,2000,0,0,0,0,0,0,0,0
595,201609,103220,781430.6,781430.6,0,0,0,0,0,0,0,0
596,201610,103220,809254.45,809254.45,0,0,0,0,0,0,0,0
597,201611,103220,618943.5,618943.5,0,0,0,0,0,0,0,0
598,201612,103220,199496,199496,0,0,0,0,0,0,0,0
599,201601,10327,4313.71,4313.71,0,0,0,0,0,0,0,0
600,201602,10327,4463.6,4463.6,0,0,0,0,0,0,0,0
601,201603,10327,5825.94,5825.94,0,0,0,0,0,0,0,0
602,201604,10327,8566.4,8566.4,0,0,0,0,0,0,0,0
603,201605,10327,10665.54,10665.54,0,0,0,0,0,0,0,0
604,201606,10327,7117.6,7117.6,0,0,0,0,0,0,0,0
605,201607,10327,12311.41,12311.41,0,0,0,0,0,0,0,0
606,201608,10327,6899.69,6899.69,0,0,0,0,0,0,0,0
607,201609,10327,3822.69,3822.69,0,0,0,0,0,0,0,0
608,201610,10327,21625.47,21625.47,0,0,0,0,0,0,0,0
609,201611,10327,5305.32,5305.32,0,0,0,0,0,0,0,0
610,201612,10327,6534.42,6534.42,0,0,0,0,0,0,0,0
611,201701,10327,5334.59,5334.59,0,0,0,0,0,0,0,0
612,201702,10327,12024.47,12024.47,0,0,0,0,0,0,0,0
613,201703,10327,8992.65,8992.65,0,0,0,0,0,0,0,0
614,201704,10327,3651.27,3651.27,0,0,0,0,0,0,0,0
615,201705,10327,3664.01,3664.01,0,0,0,0,0,0,0,0
616,201706,10327,1832,1832,0,0,0,0,0,0,0,0
617,201601,103299,2354.34,2354.34,0,0,0,0,0,0,0,0
618,201602,103299,2535.92,2535.92,0,0,0,0,0,0,0,0
619,201603,103299,6273.92,6273.92,0,0,0,0,0,0,0,0
620,201604,103299,3594.36,3646.38,-52.02,0,0,0,0,0,0,0
621,201606,103299,601.02,601.02,0,0,0,0,0,0,0,0
622,201607,103299,734.28,734.28,0,0,0,0,0,0,0,0
623,201608,103299,1313.69,1313.69,0,0,0,0,0,0,0,0
624,201609,103299,3312.99,3312.99,0,0,0,0,0,0,0,0
625,201610,103299,6337.13,6337.13,0,0,0,0,0,0,0,0
626,201611,103299,3782.92,3782.92,0,0,0,0,0,0,0,0
627,201612,103299,586.45,586.45,0,0,0,0,0,0,0,0
628,201702,103299,4843.96,4843.96,0,0,0,0,0,0,0,0
629,201703,103299,9543.54,9543.54,0,0,0,0,0,0,0,0
630,201704,103299,4770.4,4770.4,0,0,0,0,0,0,0,0
631,201705,103299,7254.9,7254.9,0,0,0,0,0,0,0,0
632,201706,103299,2454.11,2454.11,0,0,0,0,0,0,0,0
633,201601,10345,1209473.93,1209473.93,0,0,0,0,0,0,0,0
634,201602,10345,1339125.66,1339125.66,0,0,0,0,0,0,0,0
635,201603,10345,1585853.84,1585909.02,-55.18,0,0,0,0,0,0,0
636,201604,10345,1831946.71,1831946.71,0,0,0,0,0,0,0,0
637,201605,10345,1731272.32,1731290.66,-18.34,0,0,0,0,0,0,0
638,201606,10345,1667374.04,1667374.04,0,0,0,0,0,0,0,0
639,201607,10345,1360670.46,1360670.46,0,0,0,0,0,0,0,0
640,201608,10345,1029201.34,1029201.34,0,0,0,0,0,0,0,0
641,201609,10345,996635.28,996635.28,0,0,0,0,0,0,0,0
642,201610,10345,591405.79,591405.79,0,0,0,0,0,0,0,0
643,201601,103480,841819.2,705387.2,136432,0,0,0,0,0,0,0
644,201602,103480,767862.3,200086.3,567776,0,0,0,0,0,0,0
645,201603,103480,626494.65,423966.5,94640,107888.15,0,0,0,0,0,0
646,201604,103480,593784.4,387539.4,206245,0,0,0,0,0,0,0
647,201605,103480,572925.65,376027.65,196898,0,0,0,0,0,0,0
648,201606,103480,524237.25,311533.25,146960,65744,0,0,0,0,0,0
649,201607,103480,604158,326958,277200,0,0,0,0,0,0,0
650,201608,103480,812040,812040,0,0,0,0,0,0,0,0
651,201609,103480,610590,143934,466656,0,0,0,0,0,0,0
652,201610,103480,554464.8,56672.8,85120,412672,0,0,0,0,0,0
653,201611,103480,187336.8,4056.8,51072,85120,47088,0,0,0,0,0
654,201612,103480,5871.6,5871.6,0,0,0,0,0,0,0,0
655,201701,103480,5871.6,5871.6,0,0,0,0,0,0,0,0
656,201702,103480,398048,398048,0,0,0,0,0,0,0,0
657,201704,103480,1930,1930,0,0,0,0,0,0,0,0
658,201705,103480,63418,63418,0,0,0,0,0,0,0,0
659,201706,103480,33852,33852,0,0,0,0,0,0,0,0
660,201601,103625,4519.46,0,4519.46,0,0,0,0,0,0,0
661,201601,103719,24515,24515,0,0,0,0,0,0,0,0
662,201602,103719,181240.5,181240.5,0,0,0,0,0,0,0,0
663,201603,103719,339180,339180,0,0,0,0,0,0,0,0
664,201604,103719,354381,354381,0,0,0,0,0,0,0,0
665,201605,103719,233376.5,233376.5,0,0,0,0,0,0,0,0
666,201606,103719,92453.5,92453.5,0,0,0,0,0,0,0,0
667,201607,103719,40453.5,40453.5,0,0,0,0,0,0,0,0
668,201608,103719,31734.5,31734.5,0,0,0,0,0,0,0,0
669,201609,103719,31734.5,31734.5,0,0,0,0,0,0,0,0
670,201610,103719,6300,6300,0,0,0,0,0,0,0,0
671,201611,103719,2328,2328,0,0,0,0,0,0,0,0
672,201706,103719,1320,1320,0,0,0,0,0,0,0,0
673,201601,10376,688357.99,688357.99,0,0,0,0,0,0,0,0
674,201602,10376,526299.21,526299.21,0,0,0,0,0,0,0,0
675,201603,10376,530546.52,530546.52,0,0,0,0,0,0,0,0
676,201604,10376,588772.26,588772.26,0,0,0,0,0,0,0,0
677,201605,10376,429813.23,429813.23,0,0,0,0,0,0,0,0
678,201606,10376,329843.15,329843.15,0,0,0,0,0,0,0,0
679,201607,10376,395412.27,395412.27,0,0,0,0,0,0,0,0
680,201608,10376,622267.19,622267.19,0,0,0,0,0,0,0,0
681,201609,10376,804311.42,804311.42,0,0,0,0,0,0,0,0
682,201610,10376,507385.92,507385.92,0,0,0,0,0,0,0,0
683,201611,10376,129485.03,129485.03,0,0,0,0,0,0,0,0
684,201612,10376,201800.96,201800.96,0,0,0,0,0,0,0,0
685,201701,10376,226968.44,226968.44,0,0,0,0,0,0,0,0
686,201702,10376,247928.5,247959.46,-30.96,0,0,0,0,0,0,0
687,201703,10376,555369.35,553193.58,2175.77,0,0,0,0,0,0,0
688,201704,10376,743171.08,743171.08,0,0,0,0,0,0,0,0
689,201705,10376,828680.74,828680.74,0,0,0,0,0,0,0,0
690,201706,10376,972517.84,972517.84,0,0,0,0,0,0,0,0
691,201601,103887,202848.2,202848.2,0,0,0,0,0,0,0,0
692,201602,103887,188255.04,188255.04,0,0,0,0,0,0,0,0
693,201603,103887,199038.79,199038.79,0,0,0,0,0,0,0,0
694,201604,103887,217070,178103.6,38966.4,0,0,0,0,0,0,0
695,201605,103887,192623.83,192623.83,0,0,0,0,0,0,0,0
696,201606,103887,199716,199716,0,0,0,0,0,0,0,0
697,201607,103887,187279.8,187279.8,0,0,0,0,0,0,0,0
698,201608,103887,193407.6,193407.6,0,0,0,0,0,0,0,0
699,201609,103887,198346,198346,0,0,0,0,0,0,0,0
700,201610,103887,197464,197464,0,0,0,0,0,0,0,0
701,201611,103887,182050.2,182050.2,0,0,0,0,0,0,0,0
702,201612,103887,189488.1,189488.1,0,0,0,0,0,0,0,0
703,201701,103887,203729,203729,0,0,0,0,0,0,0,0
704,201702,103887,248064.9,248064.9,0,0,0,0,0,0,0,0
705,201703,103887,179208.5,179208.5,0,0,0,0,0,0,0,0
706,201704,103887,184244,184244,0,0,0,0,0,0,0,0
707,201705,103887,246198.9,222124.5,24074.4,0,0,0,0,0,0,0
708,201706,103887,191844.15,179790.15,12054,0,0,0,0,0,0,0
709,201601,10392,1055.42,1055.42,0,0,0,0,0,0,0,0
710,201602,10392,398.04,398.04,0,0,0,0,0,0,0,0
711,201603,10392,378.78,378.78,0,0,0,0,0,0,0,0
712,201604,10392,457.97,457.97,0,0,0,0,0,0,0,0
713,201605,10392,3219.09,3219.09,0,0,0,0,0,0,0,0
714,201606,10392,3233.49,3233.49,0,0,0,0,0,0,0,0
715,201607,10392,6277.73,6277.73,0,0,0,0,0,0,0,0
716,201608,10392,3276,3276,0,0,0,0,0,0,0,0
717,201609,10392,4543.83,4543.83,0,0,0,0,0,0,0,0
718,201610,10392,4567.59,4567.59,0,0,0,0,0,0,0,0
719,201611,10392,2246.5,0,2246.5,0,0,0,0,0,0,0
720,201612,10392,2236.16,2236.16,0,0,0,0,0,0,0,0
721,201701,10392,2300.72,2300.72,0,0,0,0,0,0,0,0
722,201702,10392,2352.89,2352.89,0,0,0,0,0,0,0,0
723,201703,10392,2805.68,2805.68,0,0,0,0,0,0,0,0
724,201704,10392,2847.95,2847.95,0,0,0,0,0,0,0,0
725,201705,10392,5474.97,3163.54,2311.43,0,0,0,0,0,0,0
726,201706,10392,2617.08,2617.08,0,0,0,0,0,0,0,0
727,201601,104000,258769.48,258769.48,0,0,0,0,0,0,0,0
728,201602,104000,145740.41,145740.41,0,0,0,0,0,0,0,0
729,201603,104000,268468.12,268468.12,0,0,0,0,0,0,0,0
730,201604,104000,265229.66,233807.42,31422.24,0,0,0,0,0,0,0
731,201605,104000,236510.38,236510.38,0,0,0,0,0,0,0,0
732,201606,104000,117796.66,117796.66,0,0,0,0,0,0,0,0
733,201607,104000,199908.07,211863.75,-11955.68,0,0,0,0,0,0,0
734,201608,104000,193347.77,147872.91,45474.86,0,0,0,0,0,0,0
735,201609,104000,199501.04,199501.04,0,0,0,0,0,0,0,0
736,201610,104000,52814.17,52814.17,0,0,0,0,0,0,0,0
737,201611,104000,233922.22,233922.22,0,0,0,0,0,0,0,0
738,201612,104000,114354.99,114354.99,0,0,0,0,0,0,0,0
739,201701,104000,116157.79,116157.79,0,0,0,0,0,0,0,0
740,201702,104000,193855.33,193855.33,0,0,0,0,0,0,0,0
741,201703,104000,358202.59,358202.59,0,0,0,0,0,0,0,0
742,201704,104000,143978.34,143978.34,0,0,0,0,0,0,0,0
743,201705,104000,8651.93,8651.93,0,0,0,0,0,0,0,0
744,201706,104000,61774.11,61774.11,0,0,0,0,0,0,0,0
745,201702,10403,105.32,105.32,0,0,0,0,0,0,0,0
746,201703,10403,1500.43,1500.43,0,0,0,0,0,0,0,0
747,201704,10403,1507.14,1507.14,0,0,0,0,0,0,0,0
748,201601,10417,16605.7,16605.7,0,0,0,0,0,0,0,0
749,201602,10417,10686.71,10686.71,0,0,0,0,0,0,0,0
750,201603,10417,13727.64,13727.64,0,0,0,0,0,0,0,0
751,201604,10417,12756.08,12756.08,0,0,0,0,0,0,0,0
752,201605,10417,13377.04,13377.04,0,0,0,0,0,0,0,0
753,201606,10417,6490.62,6490.62,0,0,0,0,0,0,0,0
754,201607,10417,2112.48,2112.48,0,0,0,0,0,0,0,0
755,201608,10417,1846.09,1846.09,0,0,0,0,0,0,0,0
756,201609,10417,772.83,772.83,0,0,0,0,0,0,0,0
757,201610,10417,763.56,763.56,0,0,0,0,0,0,0,0
758,201611,10417,120.27,120.27,0,0,0,0,0,0,0,0
759,201612,10417,84.65,84.65,0,0,0,0,0,0,0,0
760,201702,10417,154.16,154.16,0,0,0,0,0,0,0,0
761,201703,10417,154.16,154.16,0,0,0,0,0,0,0,0
762,201704,10417,156.48,156.48,0,0,0,0,0,0,0,0
763,201705,10417,361.19,361.19,0,0,0,0,0,0,0,0
764,201706,10417,912.04,912.04,0,0,0,0,0,0,0,0
765,201608,104299,610.5,610.5,0,0,0,0,0,0,0,0
766,201609,104299,610.5,0,610.5,0,0,0,0,0,0,0
767,201703,104299,3093.2,3093.2,0,0,0,0,0,0,0,0
768,201704,104299,3093.2,0,3093.2,0,0,0,0,0,0,0
769,201706,104299,425,425,0,0,0,0,0,0,0,0
770,201602,10431,33487.1,33487.1,0,0,0,0,0,0,0,0
771,201603,10431,34584.77,34584.77,0,0,0,0,0,0,0,0
772,201609,10431,408.8,408.8,0,0,0,0,0,0,0,0
773,201610,10431,406.21,406.21,0,0,0,0,0,0,0,0
774,201703,104443,5700,0,5700,0,0,0,0,0,0,0
775,201601,104479,20420,20420,0,0,0,0,0,0,0,0
776,201602,104479,44134,36219,7915,0,0,0,0,0,0,0
777,201603,104479,87145.5,87145.5,0,0,0,0,0,0,0,0
778,201604,104479,88901.5,67295.5,21606,0,0,0,0,0,0,0
779,201605,104479,68590,46303,0,22287,0,0,0,0,0,0
780,201606,104479,61561,61561,0,0,0,0,0,0,0,0
781,201607,104479,80041,38013,0,42028,0,0,0,0,0,0
782,201608,104479,232334,209909,0,10643,11782,0,0,0,0,0
783,201609,104479,378210,378210,0,0,0,0,0,0,0,0
784,201610,104479,458372.4,458372.4,0,0,0,0,0,0,0,0
785,201611,104479,555424.4,555424.4,0,0,0,0,0,0,0,0
786,201612,104479,473637.36,473637.36,0,0,0,0,0,0,0,0
787,201701,104479,508447.86,508447.86,0,0,0,0,0,0,0,0
788,201702,104479,604920.85,604640.85,280,0,0,0,0,0,0,0
789,201703,104479,748840.2,748840.2,0,0,0,0,0,0,0,0
790,201704,104479,1079001.05,1079001.05,0,0,0,0,0,0,0,0
791,201705,104479,699724.2,699724.2,0,0,0,0,0,0,0,0
792,201706,104479,231268,190900,40368,0,0,0,0,0,0,0
793,201601,10462,457176.54,445251.06,11925.48,0,0,0,0,0,0,0
