id,TA_video_week1,TA_text_week1,Teacher_video_week1,Teacher_text_week1,TA_video_week2,TA_text_week2,Teacher_video_week2,Teacher_text_week2,TA_video_week3,TA_text_week3,Teacher_video_week3,Teacher_text_week3,TA_video_week4,TA_text_week4,Teacher_video_week4,Teacher_text_week4,TA_video_week5,TA_text_week5,Teacher_video_week5,Teacher_text_week5,TA_video_week6,TA_text_week6,Teacher_video_week6,Teacher_text_week6,TA_video_week7,TA_text_week7,Teacher_video_week7,Teacher_text_week7,TA_video_week8,TA_text_week8,Teacher_video_week8,Teacher_text_week8,TA_video_week9,TA_text_week9,Teacher_video_week9,Teacher_text_week9,TA_video_week10,TA_text_week10,Teacher_video_week10,Teacher_text_week10,TA_video_week11,TA_text_week11,Teacher_video_week11,Teacher_text_week11,TA_video_week12,TA_text_week12,Teacher_video_week12,Teacher_text_week12,TA_video_week13,TA_text_week13,Teacher_video_week13,Teacher_text_week13,TA_video_week14,TA_text_week14,Teacher_video_week14,Teacher_text_week14,TA_video_week15,TA_text_week15,Teacher_video_week15,Teacher_text_week15,TA_video_week16,TA_text_week16,Teacher_video_week16,Teacher_text_week16,TA_video_week17,TA_text_week17,Teacher_video_week17,Teacher_text_week17,TA_video_week18,TA_text_week18,Teacher_video_week18,Teacher_text_week18
102208021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,0,0,0,996,0,117,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,21601,737,0,1573,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,41,0,0,0,0,296,0,1708,0,0,0,0,43202
102208022,0,31,0,133,0,0,0,37,0,0,0,0,7389,0,0,38,0,0,23391,0,0,0,8509,0,0,0,0,0,0,0,0,0,2455,0,0,0,0,0,27104,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,45027,0,0,0,0,0
102208023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,0,4645,0,0,0,0,0,0,0,0,0,3143,3143,0,0,1204,0,38319,0,16557,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,2307,0
102208024,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,31,887,0,420,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,387,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12820,0,0,0,0,0,0,0,2556,0,0,0,206,0
102208029,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,2025,0,0,252,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
102208030,0,0,0,0,0,0,3994,78,1781,0,0,41,0,0,21601,184,0,0,0,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8615,0,3542,0,696,0,37,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,5482,162,1314,343,1316,0,0,0,25784,0,0,0,0,0
102208032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,43,0,0,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,34
102208034,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,976,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,5166,0,0,0,402,0,0,0
102208040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,0,737,0,23992,41,1187,0,801,0,0,0,0,0,0,0,0,101,2393,0,494,37,0,0,2990,0,2079,0,1278,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398,0,0,0,567,0
102208041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023,0,1671,0,683,115,0,0,0,0,0,0,0,49,0,0,0,32,0,0,12062,0,1319,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,175,0,24388,675,103,0,1092,0
102208042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,168,0,0,0,0,0,0,8270,337,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,90,0,3285,36,0,0,101,31
102208043,61,0,0,0,1601,39,0,0,0,0,0,51,0,0,0,0,8358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,43,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208045,0,0,0,0,0,0,1598,0,0,0,0,0,3532,0,1265,0,36,0,0,0,0,0,0,0,0,0,0,0,2466,0,3180,0,0,0,0,0,3468,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,0,0,0,1033,0
102208046,0,0,0,0,0,96,0,887,0,0,0,0,0,122,0,355,4392,34,25214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,207,21653,0,685,0,5276,0,0,0,0,188,0,0,0,214,0,0,0,204,0,0,0,205,0,0,77,0,0,0,21601,615,4860,31,0,0
102208052,3336,356,7668,0,0,0,0,0,0,0,11945,183,0,0,0,0,1055,94,8076,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6205,133,26346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,119,65,0,0,0,0,6050,0,9283,0,0,0,0,0
102208053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12893,392,5927,0,891,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,5523,0,572,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,50,40,0,0,0,0,0,0,0,0
102208054,0,0,0,0,0,0,0,0,0,0,4413,0,0,0,4721,0,0,0,0,0,238,0,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,75,2316,0,1802,629,46,0,5098,0,0,0,0,0
102208055,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,375,0,0,0,206,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,0,199,0,359,0,21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0
102208056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4457,0,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,2950,0,0,0,8049,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5633,114,3388,0,7277,0,3258,0,1236,0
102208059,0,0,0,0,0,433,259,0,0,0,0,0,0,0,0,0,1923,0,10671,1528,0,0,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,1470,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,233,0,6017,138,0,0,0,39,1267,0,0,0,0,0,0,33
102208060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,5620,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495,0,60,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,0,0,0
102208061,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
102208062,0,0,0,42,0,0,0,706,0,0,0,0,199,390,9255,0,4891,508,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11403,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,47,0,0,0
102208063,0,0,0,0,1930,307,1968,0,0,0,0,0,0,0,21601,0,9222,0,7178,0,3054,59,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,21601,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,386,0,569,0
102208064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21601,0,7825,0,0,0,0,0,0,1384,2067,0,0,0,0,0,0,0,0,0,2671,0,38346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208065,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,69,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404
102208066,0,203,0,0,0,35,0,0,0,34,0,39,0,0,0,0,1289,0,4957,88,0,0,0,0,3088,3088,0,0,0,0,0,0,0,0,0,0,3936,345,14864,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,63,0,0,0,0,0,0,4964,46,0,0,0,0
102208073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,679,0,51,0,89,0,0,0,0,108,0,0,2888,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
102208075,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,4533,0,20522,0,1875,0,6618,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,6670,0,14423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,13015,0
102208076,0,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,131,0,1246,0,0,0,845,0,0,0,0,8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208078,0,0,0,0,0,90,0,44,0,0,0,0,0,41,0,0,8931,0,0,0,8906,0,0,0,0,0,0,0,0,0,0,0,40,40,1970,0,0,0,238,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,254,566,0,0
102208080,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,206,0,0,18096,0,0,0,14173,449,0,0,0,148,0,0,0,542,0,0,36,8297,0,0,10220,97,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11528,0
102208082,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,88,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1995,0,0,80,0,0,0,0,0,227,620,0,0,0,0,0
102208083,0,0,0,0,2059,0,0,0,0,0,0,0,21601,502,21601,42,1904,0,4573,46,0,0,1051,0,120,120,0,0,88,88,21601,0,0,0,1236,0,0,0,0,0,2052,0,1607,0,0,0,0,0,0,0,0,0,0,685,21601,0,0,0,0,0,0,0,0,135,2831,0,9185,0,0,0,0,0
102208087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,0,4614,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,5875,0,0,3146
102208088,0,0,0,0,433,0,0,0,21601,0,0,0,39661,0,0,0,0,0,163,0,5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7991,0,0,0,198,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,727,6785,9476,0,629,0
102208089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,3797,1271,0,1606,0,0,0,0,167,0,0,0,101,0,0,0,0,0,0,9250,455,83,0,5623,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27100,721,0,0,0,0
102208090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,21601,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,424,1116,1116,0,190,2545,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,33,0,0,134,0,0,0,0,0
102209035,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,3012,0,0,3044,0,0,0,0,0,0,0,84,0,45,0,0,0,0,0,85,0,0,0,9570,0,0,0,83,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,34,13733,0,8861,0,0,0,0,0
103258005,0,0,0,0,0,0,0,0,0,1083,2321,32,0,0,129,1390,0,39,671,725,0,0,0,0,0,0,0,0,0,669,874,100,0,0,0,0,2054,2054,742,318,0,0,0,0,0,0,0,0,0,0,0,0,0,421,493,110,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0
99203054,0,0,0,142,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1484,0,0,0,291,0,0,320,0,0,0,255,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0
101208012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11277,0,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101208042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,14923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,17985,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,2415,0,108,0,0,0
101208069,7083,340,1026,0,3649,261,0,0,4060,707,1762,0,649,0,0,0,0,0,6844,0,0,0,0,1172,0,0,5269,0,0,0,6704,0,53,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101208084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15965,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,2043,0,0,0,15222,0,0,0,0,0
101401042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,0,0,0,0,0
102205020,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,4471,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8901,6648,0,0,0,0
102208008,0,0,264,0,0,0,95,0,0,0,0,0,0,0,262,0,0,0,245,0,0,0,0,0,0,0,85,0,0,0,182,0,0,0,516,0,0,0,1600,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0
102208033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41119,0,0,0,10221,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0,31657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239,0
102208057,0,0,0,0,99,0,0,0,0,0,42,0,0,0,0,0,585,0,16713,0,16765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,158,0,44,1457,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,78,0,0,0,0,18577,0,0,0,0,0
102208070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5717,0,23585,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,79,0,0,11888,44,4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,89,856,0,0,0
102208085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,5056,47,530,0,0,0,16047,0,0,0,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101208070,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,0,326,0,0,0,100,0,0,0,0,0,0,0,0,0,0,431,0
101208080,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6843,0,0,0,36,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101208085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
102205089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208018,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,491,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2866,297,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
102208038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,0,14125,0,0,0,0,0,0,0,0,0,0,0,244,2230,0,0,4314,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,6102,0
102208074,0,0,0,0,0,0,982,332,0,0,5671,0,0,0,4447,0,12977,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21608,0,0,0,0,0,0,0,0,0,979,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,8720,0,2446,104,0,0,0,0
102208086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
102205037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10742,0,5445,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12430,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,1610,0,0,0,20318,0
102208068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,5247,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,36256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899,0,4805,0,0,0,0,0
100208052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101101050,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,1158,0,0,0,0,0,0,0,0,0,0,0,149,0,82,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,439,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
101208025,0,0,0,0,0,0,0,0,0,0,21601,0,0,0,0,0,0,0,0,0,0,0,13878,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12427,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33186,36
102208081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,38,0,39,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,508,280,0,0,0,0,0,0
101208004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,49,0,9406,0,0,0,0,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208084,0,0,0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,718,0,0,0,0,0,0,20992,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841,0,0,0,16085,4478
101208087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,3269,0,143,0,267,0
101208091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
101205043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14235
