index,CUSTOMER_NUM,clustered_label,0,1,2,3
3395,165322,5600,0,0,0,0
3396,165296,1300,0,0,0,0
3398,165279,1100,0,0,0,0
3404,165173,6200,1,1,1,1
3406,165112,1600,0,0,0,0
3410,165013,3560,0,0,0,0
3411,164982,6700,0,0,0,0
3413,164946,1700,1,0,0,0
3414,164882,3550,1,0,0,0
3415,164873,3600,0,0,0,0
3418,164834,2100,1,1,0,0
3419,164828,3600,1,1,1,1
3420,164814,5800,1,0,0,0
3421,164802,3300,1,1,1,1
3423,164783,3100,1,0,0,0
3424,164754,3560,1,1,1,1
3426,164715,3400,1,1,1,1
3427,164677,6800,1,0,0,0
3430,164603,6200,0,0,0,0
3432,164593,5400,1,1,0,0
3433,164555,5400,0,0,0,0
3434,164539,1400,0,0,0,0
3435,164533,3560,1,0,0,0
3437,164498,3700,0,0,0,0
3438,164478,1500,1,1,1,0
3439,164473,5400,0,0,0,0
3440,164413,3560,1,1,1,0
3441,164400,6600,0,0,0,0
3442,164392,1200,0,0,0,0
3443,164367,3600,0,0,0,0
3444,164358,2600,0,0,0,0
3447,164304,1600,0,0,0,0
3448,164295,2100,0,0,0,0
3450,164274,6800,0,0,0,0
3451,164252,6100,1,0,0,0
3452,164250,3700,1,0,0,0
3454,164240,5100,1,0,0,0
3455,164236,2200,0,0,0,0
3456,164114,1800,0,0,0,0
3457,164073,2100,0,0,0,0
3458,164045,6509,0,0,0,0
3459,164041,5400,1,1,0,0
3460,164025,5200,1,0,0,0
3461,164017,6570,0,0,0,0
3462,163997,4120,0,0,0,0
3463,163994,6520,0,0,0,0
3464,163982,1400,1,0,0,0
3468,163944,2110,1,1,0,0
3469,163921,1500,1,0,0,0
3470,163913,1700,0,0,0,0
3471,163873,3800,1,1,1,1
3472,163863,3700,0,0,0,0
3473,163818,3560,1,0,0,0
3474,163775,2900,0,0,0,0
3476,163676,3560,1,1,1,1
3477,16366,3560,1,1,0,0
3479,163647,3800,0,0,0,0
3481,163613,3560,0,0,0,0
3482,163601,6800,1,1,1,0
3484,163584,3600,1,0,0,0
3486,163560,2800,0,0,0,0
3488,163545,4200,0,0,0,0
3489,163536,2400,0,0,0,0
3492,163434,3560,1,1,1,1
3493,163393,6300,0,0,0,0
3494,163372,4600,0,0,0,0
3497,163323,6800,1,0,0,0
3498,163312,1200,0,0,0,0
3499,163271,1800,0,0,0,0
3500,163260,2700,0,0,0,0
3502,163207,1200,0,0,0,0
3503,163199,3800,1,0,0,0
3506,163058,2400,0,0,0,0
3507,163056,1200,0,0,0,0
3508,163033,2110,0,0,0,0
3509,163026,5200,1,1,1,0
3510,162999,1200,0,0,0,0
3511,162987,6700,0,0,0,0
3512,162963,4300,0,0,0,0
3513,162943,3560,1,1,1,0
3515,162898,3560,1,1,1,1
3516,162860,3560,1,0,0,0
3517,162848,1200,0,0,0,0
3521,162758,3560,1,0,0,0
3522,162701,6300,0,0,0,0
3524,162638,2200,1,1,0,0
3525,162632,1200,0,0,0,0
3528,1626,3560,0,0,0,0
3529,162567,3560,1,1,1,1
3531,162491,6400,1,1,1,1
3532,162480,3560,1,1,1,1
3533,162468,3560,1,1,1,0
3535,162458,3400,1,0,0,0
3536,162442,1200,0,0,0,0
3537,162439,3570,1,1,0,0
3539,162416,3100,1,1,1,1
3540,162414,1600,0,0,0,0
3541,162411,4520,0,0,0,0
3542,162401,3560,0,0,0,0
3544,162356,3560,1,1,1,0
3545,162334,3560,1,0,0,0
3547,162301,1400,1,1,1,0
3548,162261,3560,1,1,1,1
3549,162258,3560,1,1,1,1
3550,162234,3200,1,1,0,0
3552,162217,3560,1,1,0,0
3553,162181,3510,0,0,0,0
3554,162172,3530,1,1,0,0
3556,162165,3800,0,0,0,0
3557,162143,3560,1,1,1,1
3558,162080,6800,1,1,1,1
3559,162065,6400,1,1,1,0
3560,162062,2800,0,0,0,0
3561,162057,1200,0,0,0,0
3562,162047,3800,0,0,0,0
3563,162031,3600,1,0,0,0
3564,162021,3600,1,0,0,0
3565,161962,6100,0,0,0,0
3567,161900,2110,1,0,0,0
3568,161889,2900,0,0,0,0
3569,161884,3560,0,0,0,0
3570,16187,6300,1,0,0,0
3571,161859,3550,0,0,0,0
3572,161848,1300,0,0,0,0
3573,161840,2100,0,0,0,0
3574,161837,3560,0,0,0,0
3576,161783,3560,1,1,1,0
3577,161779,3600,0,0,0,0
3578,161776,1500,0,0,0,0
3579,161759,3510,0,0,0,0
3581,161723,3200,1,0,0,0
3582,161718,5500,0,0,0,0
3583,161710,6520,0,0,0,0
3585,16166,3560,0,0,0,0
3586,161657,3560,1,0,0,0
3587,161645,5500,1,1,1,1
3588,161637,2100,0,0,0,0
3590,161583,4600,0,0,0,0
3592,161555,4200,0,0,0,0
3593,161539,3560,0,0,0,0
3594,161521,5500,0,0,0,0
3595,161504,1200,0,0,0,0
3596,161448,3560,1,1,1,1
3597,161427,5400,0,0,0,0
3598,161412,3600,0,0,0,0
3599,161406,3560,1,1,1,1
3600,161390,3200,0,0,0,0
3602,161375,3600,1,0,0,0
3603,161342,3550,1,0,0,0
3604,161321,3560,0,0,0,0
3605,161302,4530,0,0,0,0
3606,161277,2700,1,1,1,1
3607,161245,1800,1,0,0,0
3608,161200,5200,0,0,0,0
3609,161177,5100,0,0,0,0
3610,161120,5699,0,0,0,0
3611,161101,3200,0,0,0,0
3614,161080,6200,0,0,0,0
3615,161037,6700,0,0,0,0
3616,161018,6300,1,1,1,0
3617,161016,2900,1,1,0,0
3618,161002,3560,1,1,1,1
3620,160939,1200,0,0,0,0
3621,160901,3560,1,1,1,1
3622,160898,3800,1,0,0,0
3624,160866,4570,1,1,0,0
3625,160860,5699,1,1,0,0
3626,160850,3570,0,0,0,0
3627,160840,1500,1,1,0,0
3628,160818,3100,1,1,1,1
3629,160806,3300,1,0,0,0
3630,160797,1800,0,0,0,0
3631,160780,1800,1,0,0,0
3632,160761,1800,0,0,0,0
3634,160724,1200,1,0,0,0
3635,160701,6600,0,0,0,0
3636,160689,3560,0,0,0,0
3639,160648,4820,0,0,0,0
3641,160635,3540,0,0,0,0
3642,160618,3560,0,0,0,0
3643,160583,2800,1,1,0,0
3644,160568,3560,1,1,1,1
3645,160558,3560,1,1,1,1
3646,160538,3100,0,0,0,0
3648,160489,1500,0,0,0,0
3649,160480,5800,0,0,0,0
3650,160463,3560,1,1,1,1
3651,160437,3560,1,1,0,0
3652,160418,2200,0,0,0,0
3654,160391,2200,1,0,0,0
3655,160372,5300,0,0,0,0
3656,160361,1200,0,0,0,0
3657,160334,3560,0,0,0,0
3658,160329,3560,1,1,0,0
3659,160299,3300,1,0,0,0
3660,160273,3560,1,0,0,0
3662,160237,3510,1,0,0,0
3663,160218,6100,0,0,0,0
3664,160188,3300,1,1,0,0
3665,160181,3560,1,1,1,1
3666,160168,3560,1,1,1,1
3668,160128,2100,0,0,0,0
3671,160076,1800,1,0,0,0
3674,160020,3560,1,0,0,0
3675,160010,3100,0,0,0,0
3676,159917,1700,0,0,0,0
3677,159910,3560,0,0,0,0
3678,159906,3560,0,0,0,0
3679,159877,1100,1,0,0,0
3680,159857,4880,0,0,0,0
3681,159841,6700,0,0,0,0
3682,159834,1200,1,1,0,0
3683,159818,3300,1,1,1,1
3684,159761,3560,1,1,1,1
3685,159681,2120,1,1,1,1
3686,159610,3560,1,0,0,0
3687,159606,1200,0,0,0,0
3688,159601,6509,1,1,0,0
3690,159497,3100,0,0,0,0
3691,159459,3560,1,1,0,0
3692,159432,4520,0,0,0,0
3693,159423,3560,0,0,0,0
3696,159406,1400,1,0,0,0
3697,159338,3100,1,1,1,1
3698,159270,1400,1,1,1,0
3699,159238,4150,0,0,0,0
3700,159201,3800,1,1,0,0
3702,159167,6400,1,1,1,1
3703,159153,1100,0,0,0,0
3704,159142,3560,1,1,1,1
3706,159117,1500,0,0,0,0
3707,159112,3200,1,1,0,0
3708,159101,1500,0,0,0,0
3709,1591,3560,1,1,1,1
3710,159089,3550,1,0,0,0
3711,159061,1500,0,0,0,0
3712,159019,6100,0,0,0,0
3714,158977,2200,0,0,0,0
3715,158956,3550,1,1,0,0
3716,158945,3560,0,0,0,0
3717,158936,3300,1,1,1,0
3719,158911,3560,0,0,0,0
3720,158840,2900,0,0,0,0
3721,158821,2800,1,1,1,1
3722,158802,3600,0,0,0,0
3723,158798,5400,1,0,0,0
3725,158785,2100,0,0,0,0
3727,158702,3560,1,1,1,1
3728,158665,2100,0,0,0,0
3729,15866,1100,0,0,0,0
3730,158657,3600,0,0,0,0
3731,158615,3560,1,0,0,0
3732,158613,1100,1,0,0,0
3733,158606,1400,0,0,0,0
3735,158551,3600,1,1,0,0
3737,158524,6200,1,0,0,0
3738,158499,3560,1,1,1,0
3740,158400,2900,0,0,0,0
3742,158377,4870,0,0,0,0
3744,158362,6200,1,1,1,1
3745,158359,3100,1,1,1,1
3746,158340,2100,0,0,0,0
3747,158329,6559,1,1,1,0
3748,158327,6800,1,0,0,0
3749,158321,4200,0,0,0,0
3750,158273,3560,1,1,1,1
3751,158222,1100,0,0,0,0
3752,158198,2800,0,0,0,0
3753,158157,6200,0,0,0,0
3755,158122,2400,0,0,0,0
3756,158118,2800,0,0,0,0
3758,158088,6800,1,0,0,0
3759,158077,4840,0,0,0,0
3760,158057,5600,1,1,1,1
3763,157983,3560,1,1,1,1
3765,157938,3560,1,0,0,0
3766,1579,3300,1,0,0,0
3767,157848,6800,0,0,0,0
3769,157822,3560,1,0,0,0
3770,157817,3560,1,1,1,1
3771,157781,5699,1,1,0,0
3772,157753,3600,1,0,0,0
3773,157720,4750,0,0,0,0
3774,157681,5500,0,0,0,0
3775,157661,1300,1,1,0,0
3776,157651,1700,0,0,0,0
3777,157642,3560,1,1,0,0
3778,157626,2900,1,1,0,0
3779,157588,6200,1,0,0,0
3780,157579,3560,1,1,1,1
3781,157546,3700,1,1,1,1
3782,157521,3700,0,0,0,0
3784,157468,3560,0,0,0,0
3785,157429,1300,0,0,0,0
3786,157419,3560,1,1,1,1
3787,157388,6600,0,0,0,0
3790,157305,3560,1,1,1,1
3791,157276,2100,0,0,0,0
3792,157274,3800,1,1,1,1
3793,157257,3510,1,0,0,0
3794,157220,3560,0,0,0,0
3795,157197,3560,1,0,0,0
3796,157193,2200,0,0,0,0
3797,157181,5600,1,1,0,0
3799,157118,4860,0,0,0,0
3800,157104,6300,0,0,0,0
3801,157062,3560,1,0,0,0
3804,157026,1800,0,0,0,0
3805,157021,2700,0,0,0,0
3806,157006,3560,0,0,0,0
3807,157001,3560,1,1,1,1
3808,156945,4900,0,0,0,0
3809,156919,6100,0,0,0,0
3810,156906,6100,0,0,0,0
3811,156880,1100,0,0,0,0
3813,156857,3560,1,1,0,0
3814,156840,3560,1,1,1,1
3815,156819,3560,1,1,1,0
3816,156811,1100,1,0,0,0
3817,156794,2600,0,0,0,0
3818,156783,2900,0,0,0,0
3822,156698,1200,0,0,0,0
3823,156677,1400,0,0,0,0
3824,156630,1600,0,0,0,0
3825,156615,3300,1,1,0,0
3826,156577,1300,0,0,0,0
3827,156555,3560,1,1,1,1
3828,156548,1800,1,1,0,0
3829,156522,3560,1,0,0,0
3830,156510,6300,0,0,0,0
3831,156480,5400,1,0,0,0
3832,156468,3560,1,1,1,1
3833,15646,3560,1,1,1,1
3834,156428,6100,0,0,0,0
3835,156424,3100,1,1,0,0
3836,156404,5200,1,1,0,0
3837,156363,1200,0,0,0,0
3841,156283,3560,1,1,1,0
3843,156237,3400,0,0,0,0
3845,156209,5200,1,0,0,0
3846,156205,5699,0,0,0,0
3847,156189,4520,0,0,0,0
3848,156179,2600,0,0,0,0
3849,156162,5699,0,0,0,0
3851,156119,2110,0,0,0,0
3852,156098,6600,1,0,0,0
3853,156080,6200,0,0,0,0
3854,156059,1500,1,1,1,1
3855,156049,2900,1,0,0,0
3856,156019,2100,1,1,1,1
3857,155966,1500,0,0,0,0
3858,155962,3800,0,0,0,0
3859,155919,5800,0,0,0,0
3860,155881,5699,0,0,0,0
3864,1558,3560,1,1,1,1
3865,155773,4540,0,0,0,0
3867,155737,3560,1,1,1,0
3868,155712,5500,1,0,0,0
3869,155710,2200,0,0,0,0
3870,155639,2110,0,0,0,0
3871,155538,5699,0,0,0,0
3872,1555,3560,1,1,0,0
3874,155486,3560,0,0,0,0
3876,155455,1300,0,0,0,0
3877,155450,6700,0,0,0,0
3879,155377,3580,1,1,0,0
3881,155334,3300,1,0,0,0
3883,155305,3560,1,0,0,0
3884,155290,6800,0,0,0,0
3885,155281,3700,0,0,0,0
3886,155249,5300,0,0,0,0
3887,155247,2100,0,0,0,0
3889,155200,5500,0,0,0,0
3890,155157,3560,1,1,1,1
3891,155110,6700,0,0,0,0
3892,155062,6509,0,0,0,0
3893,155046,3560,1,0,0,0
3894,155021,3560,1,1,1,1
3895,155019,3800,1,1,1,1
3896,155012,1500,1,0,0,0
3897,154971,6400,0,0,0,0
3898,154921,3560,1,1,1,1
3899,1549,3560,1,1,1,1
3900,154841,3560,1,1,1,1
3901,154792,6530,1,1,1,1
3902,154780,1200,1,1,0,0
3903,154720,2110,0,0,0,0
3905,154684,3560,1,1,1,1
3907,154648,2600,1,1,0,0
3909,154633,4820,0,0,0,0
3912,1546,3560,1,1,1,1
3913,154591,3560,1,1,1,1
3914,154543,3560,1,1,1,1
3915,154523,6800,1,1,0,0
3916,154511,3560,1,1,0,0
3917,154495,3560,1,1,1,1
3919,154476,5500,1,0,0,0
3920,154429,1800,0,0,0,0
3921,154409,5500,0,0,0,0
3922,154395,6200,1,1,1,1
3923,154356,5500,1,1,0,0
3924,154345,4200,0,0,0,0
3926,154327,3560,1,1,1,1
3927,154325,3700,1,1,0,0
3928,154289,2110,0,0,0,0
3929,154283,3560,1,1,1,1
3930,154260,3560,1,0,0,0
3931,154249,1200,1,1,1,0
3932,154223,5800,0,0,0,0
3933,154211,6600,0,0,0,0
3935,154182,6600,0,0,0,0
3936,154180,3560,1,1,1,1
3937,154176,2800,1,1,0,0
3938,154166,3560,1,1,1,1
3939,154159,3560,1,1,1,1
3941,154098,4140,1,1,0,0
3943,154078,3400,1,1,1,1
3945,1540,3560,1,1,1,1
3946,153978,3560,1,1,1,1
3947,153953,2900,1,1,0,0
3948,153939,3520,1,0,0,0
3949,153920,3560,1,1,1,1
3950,153876,3540,1,1,1,1
3951,153872,3560,1,1,0,0
3952,153856,3560,0,0,0,0
3953,153848,3560,1,1,1,1
3954,153842,3560,1,1,1,1
3956,153759,3520,1,1,0,0
3957,153729,6100,1,1,0,0
3958,153642,1200,0,0,0,0
3959,153637,5200,0,0,0,0
3960,153599,2700,0,0,0,0
3962,153562,3560,1,1,1,1
3963,153551,2900,0,0,0,0
3964,1535,3600,1,1,1,1
3967,153434,6600,1,1,0,0
3969,153320,3300,1,1,0,0
3970,153302,1300,0,0,0,0
3973,153219,3400,0,0,0,0
3974,1532,3560,0,0,0,0
3975,153179,6200,0,0,0,0
3976,153143,1500,0,0,0,0
3977,153137,3560,1,1,1,1
3978,153072,3560,1,1,1,0
3980,153033,3560,1,1,1,1
3981,153028,5600,1,1,1,1
3983,152985,1800,1,1,1,1
3985,152971,3560,1,1,1,1
3986,152944,4840,0,0,0,0
3987,152919,3400,0,0,0,0
3988,152911,5699,0,0,0,0
3990,152902,3200,1,0,0,0
3991,1529,3560,1,1,1,1
3992,152899,2110,1,1,0,0
3993,15285,3560,0,0,0,0
3994,152840,3400,0,0,0,0
3997,152811,2100,1,0,0,0
3999,152733,3600,0,0,0,0
4000,152713,3600,0,0,0,0
4001,152703,2100,0,0,0,0
4002,1527,3560,0,0,0,0
4003,152690,3560,1,0,0,0
4004,152690,3560,1,0,0,0
4005,152665,6530,1,1,1,0
4007,152652,3560,1,1,0,0
4008,152608,6200,0,0,0,0
4010,152518,3700,1,1,1,1
4011,1525,3560,1,1,1,1
4013,152432,1200,0,0,0,0
4014,152410,2100,1,1,0,0
4015,152388,3400,1,0,0,0
4016,152386,3560,1,1,1,1
4020,152300,5699,0,0,0,0
4021,152292,3520,0,0,0,0
4022,152280,2900,0,0,0,0
4023,152257,3300,1,1,0,0
4024,152254,1400,1,1,1,1
4026,1522,3560,0,0,0,0
4027,152192,3560,1,1,1,0
4028,152182,1200,0,0,0,0
4030,152147,3550,1,0,0,0
4031,152119,3560,0,0,0,0
4032,152117,6509,1,1,1,1
4033,152114,5600,1,1,0,0
4034,152108,6300,1,1,1,0
4036,152094,3300,1,0,0,0
4037,152076,6550,1,1,0,0
4038,152061,3300,0,0,0,0
4039,152049,3560,1,0,0,0
4040,152038,3560,1,0,0,0
4041,152036,3560,1,1,1,1
4042,152033,3800,1,0,0,0
4043,152024,3800,0,0,0,0
4044,152014,1300,0,0,0,0
4045,152002,3560,1,1,1,1
4046,151994,3800,1,1,1,1
4048,151981,3700,1,1,0,0
4049,151978,3560,1,1,1,1
4051,151968,2110,1,1,0,0
4052,151965,3560,0,0,0,0
4053,151961,3560,1,1,1,1
4054,151948,3560,1,1,1,1
4055,151944,5800,1,1,1,1
4056,151942,3560,1,1,1,1
4057,151936,3560,1,1,1,1
4058,151929,5200,1,1,1,1
4059,151924,4520,0,0,0,0
4061,151917,5600,1,1,1,1
4062,151912,2400,0,0,0,0
4064,1519,3560,1,1,1,1
4065,151894,3200,1,1,1,1
4066,151890,2500,1,1,0,0
4067,151887,3560,1,1,1,1
4069,151863,2300,1,1,1,0
4071,151855,5699,0,0,0,0
4072,151853,2200,0,0,0,0
4073,151844,2400,1,0,0,0
4074,151824,3560,1,1,1,1
4075,151818,3300,1,1,1,1
4076,151815,2200,1,0,0,0
4080,151692,3560,1,0,0,0
4081,151669,3300,1,0,0,0
4082,151593,3300,1,0,0,0
4085,151490,6100,0,0,0,0
4086,151456,2200,0,0,0,0
4087,151451,6300,0,0,0,0
4088,151433,3700,0,0,0,0
4090,151340,1500,0,0,0,0
4091,151308,4140,0,0,0,0
4092,1513,3300,1,0,0,0
4093,151297,3560,0,0,0,0
4094,151290,3560,0,0,0,0
4096,151235,2900,0,0,0,0
4098,151210,4580,1,0,0,0
4099,151166,3560,0,0,0,0
4100,151130,3800,1,0,0,0
4101,151109,6559,1,1,1,1
4103,151047,6400,0,0,0,0
4104,151037,6600,1,1,1,1
4105,151032,1500,1,0,0,0
4108,151015,3530,0,0,0,0
4112,1509,3560,1,1,1,1
4113,150891,3560,1,0,0,0
4114,150872,3510,1,1,1,1
4115,150842,6700,1,1,1,1
4117,150761,2800,1,1,1,1
4118,150748,6700,1,1,0,0
4119,150702,3700,0,0,0,0
4120,150682,5100,0,0,0,0
4121,150674,1300,1,0,0,0
4122,150667,3560,1,1,0,0
4123,150640,3600,1,1,0,0
4124,150575,6800,1,1,1,1
4125,150551,3560,0,0,0,0
4126,150486,3560,1,1,1,0
4127,15043,2110,1,0,0,0
4129,150331,3560,1,0,0,0
4131,150316,1700,1,0,0,0
4132,150314,3560,1,1,1,1
4133,1503,3560,1,1,0,0
4134,150272,6400,1,0,0,0
4135,150263,3560,0,0,0,0
4137,150168,3560,1,1,1,1
4138,150134,6200,0,0,0,0
4139,1501,3560,1,1,1,1
4140,150076,6100,1,1,0,0
4141,150048,3100,1,1,0,0
4142,149969,5800,0,0,0,0
4145,149850,6300,1,1,1,1
4146,149834,2110,0,0,0,0
4147,149788,3560,1,1,0,0
4148,149769,6559,0,0,0,0
4149,149749,3560,1,1,0,0
4150,149707,4600,1,1,0,0
4151,149700,3560,1,1,1,1
4152,1497,3570,1,1,1,1
4156,149648,4740,0,0,0,0
4157,149645,1600,0,0,0,0
4158,149639,3700,1,0,0,0
4159,149586,2800,0,0,0,0
4160,149551,5100,0,0,0,0
4161,149536,3560,0,0,0,0
4162,149526,3560,0,0,0,0
4163,149474,2300,0,0,0,0
4164,149471,3100,0,0,0,0
4165,149420,3100,0,0,0,0
4166,149416,6520,0,0,0,0
4168,1494,3560,1,0,0,0
4170,149347,6559,1,1,1,1
4171,149290,3560,1,1,1,1
4172,149288,3560,1,1,1,1
4173,149232,3560,1,1,1,1
4174,149223,4750,1,1,0,0
4175,149207,3200,1,0,0,0
4176,1492,3560,1,1,1,1
4177,149128,3300,1,1,0,0
4178,149109,3560,0,0,0,0
4179,149065,6100,1,1,1,1
4180,148978,2700,1,1,1,1
4181,148969,6800,1,1,1,1
4183,148887,3200,1,0,0,0
4184,148845,3570,0,0,0,0
4185,148826,3560,1,1,1,1
4186,148748,5800,1,1,1,1
4188,148666,3560,1,1,1,1
4189,148617,3560,1,1,1,0
4190,1486,3560,1,1,1,1
4191,148543,6600,0,0,0,0
4192,148539,3560,1,0,0,0
4193,148521,2200,1,0,0,0
4195,148490,6550,0,0,0,0
4196,148455,3560,1,1,1,0
4197,148445,3600,0,0,0,0
4198,148403,3560,1,1,0,0
4199,1484,3560,1,1,1,1
4203,148325,1500,0,0,0,0
4205,148277,5500,1,1,1,1
4206,148232,1300,1,0,0,0
4207,148228,3560,0,0,0,0
4208,148214,3560,0,0,0,0
4209,148207,2500,1,1,0,0
4210,1482,3560,0,0,0,0
4212,148189,2800,0,0,0,0
4217,148081,5500,1,1,1,1
4218,148077,2700,1,1,1,1
4219,148060,3200,0,0,0,0
4220,148027,3600,1,1,1,1
4221,1480,3560,1,1,1,1
4224,147915,3560,1,1,1,1
4226,147850,3570,1,1,1,1
4229,1478,3560,1,1,1,1
4232,147774,3560,1,1,0,0
4233,147744,2110,1,1,1,1
4235,147649,1200,0,0,0,0
4236,147620,6300,0,0,0,0
4237,147609,3560,1,1,1,1
4238,1476,3560,1,1,1,1
4241,147532,6579,0,0,0,0
4243,147509,2700,0,0,0,0
4244,147498,3560,1,1,1,1
4245,147469,3560,1,1,0,0
4248,147428,6300,0,0,0,0
4250,1474,3560,1,1,1,1
4253,147334,3560,0,0,0,0
4254,147320,3200,1,0,0,0
4256,147288,4540,0,0,0,0
4257,147267,1100,1,0,0,0
4258,147257,3560,0,0,0,0
4260,147220,6200,1,0,0,0
4262,147196,4570,1,0,0,0
4264,147191,3200,0,0,0,0
4266,147162,2120,1,1,0,0
4267,147155,3560,1,0,0,0
4271,147113,3560,1,0,0,0
4272,1471,3560,1,1,1,0
4273,147052,5699,1,1,1,0
4276,146997,3540,1,1,1,1
4277,146993,3800,1,1,1,1
4278,146973,3560,1,1,1,1
4279,146966,2800,0,0,0,0
4280,146955,3560,1,1,1,1
4282,146935,4810,0,0,0,0
4284,146827,2200,1,1,0,0
4285,146761,3300,1,1,0,0
4286,146735,3560,0,0,0,0
4287,146724,5200,0,0,0,0
4288,146717,3300,1,0,0,0
4289,146703,3100,1,0,0,0
4290,146688,3560,0,0,0,0
4291,146647,1800,0,0,0,0
4293,146605,3560,0,0,0,0
4295,146558,3300,0,0,0,0
4297,146541,3560,0,0,0,0
4298,146503,3300,0,0,0,0
4299,146485,3560,0,0,0,0
4300,146480,6400,0,0,0,0
4301,146459,3560,0,0,0,0
4302,146453,6559,1,1,1,1
4303,146439,5100,0,0,0,0
4304,146432,1300,1,1,1,1
4305,146420,6800,0,0,0,0
4308,146319,3560,0,0,0,0
4310,146278,3300,1,0,0,0
4311,146267,6800,0,0,0,0
4312,146246,3560,0,0,0,0
4313,146195,6550,0,0,0,0
4315,146175,2110,1,0,0,0
4316,146173,3560,0,0,0,0
4317,146127,3560,1,1,0,0
4318,146109,3560,0,0,0,0
4319,146096,3800,0,0,0,0
4321,146057,5200,0,0,0,0
4322,146044,6550,1,0,0,0
4323,146041,3550,0,0,0,0
4325,146019,3560,0,0,0,0
4326,146008,3600,1,1,0,0
4327,146001,3300,1,0,0,0
4328,145992,6540,0,0,0,0
4329,145983,3560,0,0,0,0
4330,145954,1200,0,0,0,0
4331,145933,3510,0,0,0,0
4332,145927,3560,1,0,0,0
4333,145921,3560,0,0,0,0
4334,145913,3560,1,1,0,0
4335,145887,3560,0,0,0,0
4336,145882,3200,0,0,0,0
4337,145843,3200,1,1,1,1
4338,14583,3560,1,1,1,1
4340,145788,3560,0,0,0,0
4341,145732,2110,0,0,0,0
4342,145716,1200,0,0,0,0
4343,145703,4200,1,1,0,0
4344,145672,3560,1,1,0,0
4346,145640,3200,1,0,0,0
4347,145629,2100,0,0,0,0
4348,145618,4530,0,0,0,0
4349,145608,3400,1,0,0,0
4350,145595,3560,1,0,0,0
4352,145559,3560,1,1,1,1
4353,145545,3560,1,1,0,0
4354,145531,3560,1,1,1,1
4355,145505,2900,0,0,0,0
4356,1455,3560,0,0,0,0
4357,145497,2800,0,0,0,0
4358,145495,5699,1,0,0,0
4359,145486,4840,0,0,0,0
4360,145484,2110,1,0,0,0
4362,145469,1500,0,0,0,0
4363,145447,3560,1,1,1,1
4365,145410,3100,1,1,1,1
4366,145408,5300,1,1,0,0
4367,145399,4510,1,1,0,0
4368,145385,3510,1,0,0,0
4370,145354,3800,1,1,1,1
4372,145315,1700,1,1,1,1
4373,145293,3520,1,1,1,1
4374,145257,4830,1,1,0,0
4375,145226,3800,1,1,1,1
4376,145219,2100,1,1,1,1
4377,145206,1700,1,0,0,0
4378,145194,3560,1,1,1,1
4381,145179,2900,1,1,1,1
4382,145162,2110,1,0,0,0
4383,145153,3100,0,0,0,0
4384,145143,5300,1,1,1,1
4385,145139,4180,0,0,0,0
4387,145124,5300,0,0,0,0
4388,145122,4150,0,0,0,0
4390,145109,5400,0,0,0,0
4391,145104,3560,1,1,1,1
4392,145101,3700,1,1,0,0
4393,145091,2300,1,1,0,0
4394,145088,2700,1,1,0,0
4395,145086,2100,1,1,1,1
4396,145081,2100,1,0,0,0
4397,145060,1300,0,0,0,0
4399,144997,3600,0,0,0,0
4400,144992,2200,0,0,0,0
4401,144985,2100,0,0,0,0
4402,144981,5400,0,0,0,0
4404,144925,4870,0,0,0,0
4405,1449,3560,1,1,1,0
4406,144864,6600,0,0,0,0
4408,144727,3300,0,0,0,0
4410,144684,1500,1,0,0,0
4411,144619,3560,1,1,1,0
4412,144611,1300,0,0,0,0
4413,1446,3560,1,1,1,1
4414,144510,5200,1,1,0,0
4416,144450,1500,0,0,0,0
4417,144415,5699,1,0,0,0
4418,144409,5800,1,0,0,0
4419,144405,1200,0,0,0,0
4420,144400,1300,1,1,0,0
4421,144346,5699,0,0,0,0
4422,144320,3800,0,0,0,0
4423,1443,2110,0,0,0,0
4424,144259,2400,0,0,0,0
4425,144246,3560,1,0,0,0
4426,144223,3560,0,0,0,0
4427,144180,3560,1,1,0,0
4428,144149,3560,0,0,0,0
4429,144139,1300,0,0,0,0
4430,144123,3560,1,0,0,0
4431,1441,3560,1,1,1,0
4432,144081,3700,1,0,0,0
4433,144033,3560,1,0,0,0
4434,144030,3560,1,0,0,0
4435,144004,3300,1,0,0,0
4436,143965,6800,0,0,0,0
4437,143902,3560,0,0,0,0
4438,143881,3400,1,1,1,1
4439,143839,3510,1,0,0,0
4440,143806,1700,1,1,0,0
4441,143784,3560,1,0,0,0
4442,143742,3560,0,0,0,0
4443,143719,3300,0,0,0,0
4444,143679,3560,1,1,0,0
4446,143650,1100,0,0,0,0
4448,143579,2500,0,0,0,0
4449,1435,3560,1,1,1,0
4451,143427,3560,1,1,0,0
4452,143402,4530,1,0,0,0
4453,143366,3570,0,0,0,0
4454,143342,1100,0,0,0,0
4455,143322,2800,0,0,0,0
4456,1433,3560,1,1,1,1
4457,143271,3300,1,1,1,0
4458,143260,2500,0,0,0,0
4461,1431,3560,1,1,0,0
4462,143039,3400,1,1,0,0
4463,142905,3560,1,1,1,0
4464,1427,4180,0,0,0,0
4465,142679,1500,1,1,1,1
4466,142621,3540,1,0,0,0
4467,142462,2400,0,0,0,0
4468,142459,3560,1,1,0,0
4469,142420,5300,0,0,0,0
4470,142401,2300,0,0,0,0
4471,142319,2200,0,0,0,0
4472,142280,1300,0,0,0,0
