id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
102208085,6114,6114,6114,6350,6112,6640,6114,6114,6111,6114,6114,6111,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6520,6114,6114,6114,6550,5100,6330,6114,6114,6114,6114,6114,6114,6114,2130
102208084,6114,6114,6220,6114,6114,6160,6114,6114,6114,6114,5600,6160,6114,6114,6114,6640,6114,6430,6114,6114,6210,6114,6114,6240,6114,6240,6114,1600,6111,6114,6114,6114,6114,6114,6330,5500,6400
102208083,6114,6140,6116,6112,6114,5400,6113,6114,6509,6150,6116,6520,6220,6116,6114,6114,6113,6550,6114,6130,6114,3100,6310,6120,6140,1600,6120,6114,6340,6114,6114,1600,6114,6115,5300,6114,2400
102208082,6114,6114,6114,6112,6160,6330,6114,6113,6114,6114,6120,6130,6115,6114,6114,6114,6114,6111,6114,6114,6112,6115,6112,6114,6114,6114,6114,6160,6114,6114,6114,6113,6130,6114,6140,6114,2156
102208078,6114,6140,6116,6114,6160,5400,6113,6113,6114,6114,6160,6115,6640,6116,6240,6114,6113,3600,6114,6140,6114,6116,3500,3500,6114,6114,6350,6115,6114,6114,6114,6114,6114,6114,6620,6150,5400
102208074,6114,6114,6114,6115,6114,6113,6114,6114,6113,6114,6120,5300,6114,6114,6114,6115,6114,3300,6114,6120,5600,6330,3600,6111,6114,6114,6114,1600,6114,6114,6130,6114,6114,6114,3500,6114,6400
102208073,6114,6114,5400,5600,6114,6130,5600,6114,6111,6114,6114,3500,6114,6114,6114,6114,6114,6115,6114,6114,6114,6114,6112,6114,6120,6114,6115,6360,6114,6120,6114,6114,6114,6114,6114,6114,2500
102208068,6114,6114,6240,6113,6114,5500,6113,6114,6115,6114,6114,6509,6114,6114,6113,6114,6160,6111,6114,6114,6114,6114,5600,6114,6114,6114,6114,1400,6114,6114,6114,6114,6114,6114,3500,6114,6400
102208066,6114,6240,6140,6113,6160,6659,6140,6113,6160,6114,6120,6240,6114,6140,6540,6114,6160,3400,6140,6116,6116,6114,5600,6114,6440,6114,6114,5300,6114,6114,6114,6114,6113,6114,5600,6114,2120
102208065,6114,6114,6113,6160,6114,6116,6114,6115,6113,6114,6113,6114,6114,6113,6230,6114,6114,6114,6114,6114,6113,6113,6115,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6230,2156
102208064,6114,6114,6114,6114,6114,6360,6114,6114,6114,6114,6114,4100,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,3100,6114,6459,6114,6114,1400,6114,6114,6114,6114,6114,6114,6114,1300
102208063,6114,6114,6140,6230,6160,6120,6114,6160,6114,6114,1600,6559,6114,2239,6113,2100,6114,2210,6114,6340,6114,1600,3500,6520,6114,6114,6114,6114,4600,6114,6114,6114,6114,6114,6112,6120,4000
102208062,6114,6114,6140,6114,6114,6120,6114,6114,6114,6640,6160,5200,6114,6114,6114,6114,6160,6114,6113,6240,6114,5400,6550,6114,6114,6114,6114,3600,6114,6114,6114,6114,6114,6114,6120,6114,2130
102208061,6114,6160,6114,6114,6114,2400,6230,6114,6114,6114,6114,6114,6113,6114,6114,6114,6114,6114,6114,6115,6114,6114,6114,6140,6114,6114,6114,6210,6114,6114,6114,6114,6114,6114,6114,6113,2160
