clustered_label,0,1,2
1750,1.0,1.0,0.0
6650,1.0,1.0,0.0
1750,1.0,1.0,0.0
1750,1.0,1.0,0.0
1730,1.0,0.0,0.0
1730,1.0,0.0,0.0
1730,1.0,1.0,0.0
1750,1.0,1.0,0.0
1750,1.0,1.0,0.0
1750,1.0,1.0,1.0
1750,1.0,1.0,0.0
1750,1.0,1.0,0.0
1750,1.0,1.0,0.0
1730,1.0,1.0,0.0
1730,1.0,1.0,0.0
1730,1.0,1.0,0.0
1750,1.0,1.0,0.0
1750,0.0,0.0,0.0
6650,1.0,1.0,0.0
1750,1.0,1.0,0.0
1544,1.0,1.0,0.0
6650,1.0,1.0,0.0
6650,1.0,1.0,1.0
1730,1.0,1.0,0.0
6650,1.0,1.0,1.0
1750,1.0,1.0,0.0
1750,1.0,1.0,0.0
6650,1.0,1.0,0.0
1750,1.0,1.0,0.0
1730,1.0,1.0,0.0
1730,1.0,1.0,0.0
1750,1.0,1.0,0.0
1730,1.0,1.0,0.0
1750,1.0,1.0,0.0
1450,1.0,1.0,0.0
1750,0.0,0.0,0.0
1730,0.0,0.0,0.0
6650,1.0,1.0,0.0
1730,0.0,0.0,0.0
1730,1.0,0.0,0.0
1730,1.0,0.0,0.0
1730,1.0,0.0,0.0
1730,1.0,0.0,0.0
1730,1.0,1.0,0.0
6650,1.0,1.0,0.0
1750,1.0,1.0,0.0
6650,1.0,1.0,0.0
1730,1.0,1.0,0.0
1750,1.0,0.0,0.0
1750,1.0,1.0,1.0
1548,0.0,0.0,0.0
1730,1.0,1.0,0.0
6650,1.0,1.0,0.0
1548,1.0,0.0,0.0
1750,1.0,0.0,0.0
1750,1.0,0.0,0.0
1730,1.0,1.0,0.0
1730,1.0,1.0,0.0
1750,1.0,1.0,0.0
1730,1.0,0.0,0.0
1750,1.0,1.0,0.0
1730,1.0,1.0,0.0
1750,1.0,1.0,0.0
1750,0.0,0.0,0.0
3900,1.0,0.0,0.0
3900,1.0,0.0,0.0
3900,1.0,1.0,0.0
3900,0.0,0.0,0.0
3900,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,0.0,0.0
6559,1.0,0.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,0.0,0.0
3900,1.0,1.0,0.0
3900,0.0,0.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
3900,1.0,1.0,0.0
6559,0.0,0.0,0.0
6559,1.0,1.0,1.0
6520,1.0,1.0,0.0
6540,1.0,1.0,0.0
6350,1.0,1.0,0.0
3700,1.0,1.0,0.0
3900,0.0,0.0,0.0
6559,1.0,1.0,1.0
6559,0.0,0.0,0.0
6559,0.0,0.0,0.0
6559,1.0,1.0,1.0
6559,1.0,1.0,0.0
6559,0.0,0.0,0.0
6559,1.0,0.0,0.0
6559,0.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,0.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
3700,1.0,1.0,0.0
6559,1.0,0.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6579,1.0,1.0,0.0
6350,1.0,1.0,0.0
3900,1.0,1.0,0.0
6559,1.0,1.0,1.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,0.0,0.0
3900,1.0,1.0,0.0
6559,1.0,0.0,0.0
6350,1.0,1.0,1.0
3700,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,1.0
6559,1.0,0.0,0.0
6559,0.0,0.0,0.0
6350,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6550,0.0,0.0,0.0
3900,1.0,1.0,1.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6650,1.0,1.0,1.0
6559,1.0,1.0,1.0
6350,1.0,1.0,0.0
1542,0.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,1.0
6350,1.0,1.0,0.0
3900,0.0,0.0,0.0
6559,1.0,1.0,0.0
3900,1.0,1.0,1.0
6559,1.0,1.0,1.0
3900,1.0,1.0,1.0
6559,1.0,0.0,0.0
3900,1.0,1.0,0.0
6559,1.0,0.0,0.0
3900,1.0,1.0,0.0
3900,1.0,1.0,0.0
6559,1.0,1.0,0.0
6550,0.0,0.0,0.0
3900,1.0,1.0,0.0
6520,0.0,0.0,0.0
6540,1.0,1.0,0.0
6350,1.0,1.0,0.0
3900,1.0,1.0,0.0
6350,1.0,1.0,0.0
6559,1.0,0.0,0.0
6559,1.0,1.0,0.0
6350,1.0,0.0,0.0
6559,1.0,1.0,0.0
6550,1.0,0.0,0.0
3900,1.0,1.0,0.0
6350,1.0,0.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6350,1.0,1.0,0.0
6550,1.0,1.0,0.0
3900,0.0,0.0,0.0
3900,1.0,1.0,0.0
6350,1.0,0.0,0.0
6559,0.0,0.0,0.0
6550,1.0,0.0,0.0
6550,1.0,1.0,0.0
6559,1.0,0.0,0.0
3700,0.0,0.0,0.0
6559,1.0,0.0,0.0
6559,1.0,0.0,0.0
6350,1.0,0.0,0.0
6559,1.0,1.0,0.0
6520,1.0,1.0,0.0
6540,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,0.0,0.0,0.0
6350,1.0,1.0,0.0
6559,1.0,1.0,0.0
6559,1.0,1.0,0.0
6650,1.0,1.0,0.0
3900,1.0,1.0,0.0
1544,1.0,1.0,0.0
6559,1.0,1.0,0.0
3900,1.0,0.0,0.0
1544,1.0,1.0,0.0
1520,1.0,1.0,0.0
1520,1.0,1.0,0.0
1520,1.0,1.0,0.0
1544,1.0,1.0,0.0
1544,1.0,1.0,0.0
6579,1.0,1.0,0.0
1739,1.0,1.0,0.0
1520,1.0,1.0,0.0
1520,1.0,1.0,0.0
3900,1.0,1.0,0.0
1544,1.0,1.0,0.0
6579,1.0,1.0,0.0
1544,1.0,1.0,0.0
6579,1.0,1.0,0.0
1544,1.0,1.0,0.0
1900,1.0,1.0,0.0
1900,1.0,0.0,0.0
1900,0.0,0.0,0.0
1900,1.0,1.0,0.0
1900,0.0,0.0,0.0
1409,0.0,0.0,0.0
1409,1.0,0.0,0.0
1409,0.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,1.0
1409,0.0,0.0,0.0
1409,0.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,1.0
1409,1.0,1.0,0.0
1409,1.0,1.0,1.0
1409,0.0,0.0,0.0
1409,1.0,1.0,0.0
1409,0.0,0.0,0.0
1409,1.0,1.0,1.0
1409,1.0,0.0,0.0
1409,1.0,0.0,0.0
1409,1.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,0.0,0.0
1409,0.0,0.0,0.0
1409,1.0,1.0,0.0
1409,0.0,0.0,0.0
1409,0.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
1409,1.0,0.0,0.0
1409,1.0,1.0,0.0
1409,1.0,1.0,0.0
6559,1.0,1.0,0.0
1409,1.0,1.0,0.0
6570,1.0,1.0,0.0
1520,1.0,1.0,0.0
6579,1.0,1.0,0.0
1520,0.0,0.0,0.0
6380,1.0,1.0,0.0
1900,1.0,1.0,0.0
6380,0.0,0.0,0.0
3900,1.0,1.0,0.0
3900,1.0,1.0,0.0
6380,0.0,0.0,0.0
6360,1.0,1.0,0.0
6570,0.0,0.0,0.0
3900,1.0,1.0,0.0
3900,0.0,0.0,0.0
6380,1.0,1.0,0.0
3900,0.0,0.0,0.0
6380,1.0,1.0,0.0
6559,0.0,0.0,0.0
3900,1.0,0.0,0.0
6380,1.0,0.0,0.0
6579,1.0,1.0,0.0
6360,0.0,0.0,0.0
3900,1.0,0.0,0.0
3900,1.0,1.0,0.0
6380,0.0,0.0,0.0
6380,1.0,1.0,0.0
6380,1.0,0.0,0.0
1900,1.0,0.0,0.0
6380,1.0,1.0,0.0
6380,1.0,1.0,0.0
6380,1.0,1.0,0.0
6380,1.0,1.0,0.0
6360,1.0,1.0,0.0
1544,1.0,1.0,0.0
6380,0.0,0.0,0.0
6380,0.0,0.0,0.0
6380,0.0,0.0,0.0
6380,1.0,1.0,0.0
6380,0.0,0.0,0.0
6380,1.0,1.0,0.0
1544,0.0,0.0,0.0
3900,1.0,1.0,0.0
2100,0.0,0.0,0.0
6380,0.0,0.0,0.0
3900,0.0,0.0,0.0
6659,1.0,1.0,0.0
6360,1.0,1.0,0.0
6380,0.0,0.0,0.0
1520,1.0,1.0,0.0
6380,0.0,0.0,0.0
1520,0.0,0.0,0.0
6380,1.0,1.0,0.0
1520,0.0,0.0,0.0
6380,0.0,0.0,0.0
1545,1.0,1.0,0.0
6380,0.0,0.0,0.0
3900,1.0,1.0,0.0
1900,0.0,0.0,0.0
6380,0.0,0.0,0.0
6380,1.0,1.0,0.0
1520,0.0,0.0,0.0
6380,0.0,0.0,0.0
6380,0.0,0.0,0.0
1520,1.0,0.0,0.0
1544,1.0,1.0,0.0
1544,0.0,0.0,0.0
1547,0.0,0.0,0.0
1547,0.0,0.0,0.0
1547,1.0,1.0,0.0
1547,0.0,0.0,0.0
1547,0.0,0.0,0.0
1547,1.0,1.0,0.0
1547,0.0,0.0,0.0
1547,1.0,0.0,0.0
2300,1.0,1.0,0.0
2300,1.0,1.0,0.0
2600,0.0,0.0,0.0
6559,1.0,1.0,0.0
2400,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2600,1.0,1.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
1440,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
1440,0.0,0.0,0.0
2300,1.0,0.0,0.0
2600,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2600,0.0,0.0,0.0
2600,1.0,1.0,0.0
2600,1.0,1.0,0.0
2300,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
1440,0.0,0.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,0.0,0.0,0.0
2600,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
1440,1.0,1.0,0.0
2600,1.0,0.0,0.0
1440,0.0,0.0,0.0
1440,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2600,1.0,1.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2600,1.0,1.0,0.0
2600,0.0,0.0,0.0
2300,1.0,1.0,0.0
2600,0.0,0.0,0.0
6559,1.0,0.0,0.0
2400,1.0,0.0,0.0
2600,1.0,1.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,1.0,1.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
1520,0.0,0.0,0.0
1440,1.0,0.0,0.0
1520,1.0,1.0,0.0
2300,0.0,0.0,0.0
3900,0.0,0.0,0.0
2100,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2100,0.0,0.0,0.0
2300,0.0,0.0,0.0
2600,1.0,1.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,0.0,0.0,0.0
2300,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,0.0,0.0,0.0
1440,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
1440,1.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
1440,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
1440,0.0,0.0,0.0
1440,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,1.0,0.0,0.0
2300,1.0,1.0,0.0
2300,1.0,1.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
1440,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,1.0,1.0
2300,1.0,1.0,1.0
2300,0.0,0.0,0.0
2100,0.0,0.0,0.0
1440,1.0,1.0,1.0
2300,1.0,1.0,1.0
1440,1.0,1.0,1.0
1440,1.0,0.0,0.0
2300,1.0,0.0,0.0
1440,1.0,0.0,0.0
2300,0.0,0.0,0.0
1440,1.0,0.0,0.0
2300,0.0,0.0,0.0
1440,1.0,1.0,1.0
2300,1.0,1.0,1.0
1440,1.0,1.0,0.0
2300,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,0.0,0.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
1440,1.0,1.0,0.0
2300,1.0,0.0,0.0
1440,1.0,0.0,0.0
1440,1.0,0.0,0.0
1440,1.0,1.0,0.0
2300,1.0,1.0,0.0
1440,1.0,0.0,0.0
2300,0.0,0.0,0.0
1440,1.0,1.0,0.0
2300,1.0,1.0,0.0
1440,1.0,1.0,0.0
1409,1.0,1.0,0.0
1719,1.0,1.0,0.0
1719,1.0,1.0,0.0
1719,1.0,0.0,0.0
1719,1.0,1.0,1.0
1719,0.0,0.0,0.0
1719,1.0,1.0,0.0
1719,1.0,0.0,0.0
1719,0.0,0.0,0.0
1719,1.0,1.0,1.0
1719,1.0,1.0,0.0
1739,1.0,0.0,0.0
1719,1.0,0.0,0.0
1719,0.0,0.0,0.0
1719,1.0,1.0,0.0
1710,0.0,0.0,0.0
1710,0.0,0.0,0.0
1710,0.0,0.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,1.0
1710,0.0,0.0,0.0
2500,1.0,1.0,0.0
1544,1.0,0.0,0.0
1544,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1710,1.0,1.0,0.0
1544,1.0,1.0,0.0
1510,1.0,1.0,0.0
1544,1.0,1.0,0.0
1510,1.0,1.0,0.0
1510,1.0,1.0,0.0
1510,0.0,0.0,0.0
1510,0.0,0.0,0.0
1510,1.0,0.0,0.0
1510,1.0,0.0,0.0
5600,0.0,0.0,0.0
5500,1.0,1.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
5500,0.0,0.0,0.0
5500,0.0,0.0,0.0
5500,0.0,0.0,0.0
5300,0.0,0.0,0.0
5300,1.0,0.0,0.0
5500,1.0,1.0,0.0
5500,1.0,0.0,0.0
5200,1.0,1.0,0.0
1548,1.0,1.0,0.0
5500,1.0,1.0,0.0
5300,0.0,0.0,0.0
5500,1.0,1.0,0.0
5100,1.0,1.0,1.0
1739,0.0,0.0,0.0
5400,1.0,0.0,0.0
5500,1.0,1.0,0.0
5100,1.0,1.0,0.0
1739,1.0,0.0,0.0
5300,1.0,0.0,0.0
5500,0.0,0.0,0.0
5300,0.0,0.0,0.0
5300,1.0,1.0,0.0
5400,0.0,0.0,0.0
1450,1.0,1.0,0.0
5500,1.0,1.0,0.0
5500,0.0,0.0,0.0
5500,0.0,0.0,0.0
5500,0.0,0.0,0.0
5500,1.0,1.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
5500,1.0,1.0,0.0
5500,0.0,0.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
5500,1.0,0.0,0.0
5300,0.0,0.0,0.0
5300,1.0,1.0,1.0
5500,0.0,0.0,0.0
5500,1.0,1.0,1.0
1545,0.0,0.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
5300,0.0,0.0,0.0
5300,0.0,0.0,0.0
5500,1.0,1.0,1.0
5100,0.0,0.0,0.0
1739,1.0,1.0,1.0
5500,1.0,0.0,0.0
5500,0.0,0.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
5500,1.0,0.0,0.0
5500,0.0,0.0,0.0
5300,1.0,1.0,1.0
5500,0.0,0.0,0.0
1450,1.0,1.0,1.0
5500,1.0,0.0,0.0
5300,1.0,1.0,1.0
5500,1.0,0.0,0.0
5400,1.0,1.0,1.0
1545,0.0,0.0,0.0
5300,1.0,1.0,0.0
5400,1.0,0.0,0.0
1545,1.0,0.0,0.0
5300,1.0,0.0,0.0
5500,1.0,1.0,1.0
5500,0.0,0.0,0.0
1510,0.0,0.0,0.0
5600,1.0,0.0,0.0
5600,1.0,1.0,0.0
