id,week,TA_video,TA_text,Teacher_video,Teacher_text,median,clustered_label,x_label,y_label,x_y_label,clusterL1,clusterL2,clusterL3,clusterL4
101208053,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,1.4642230249892505,-0.1226313575601998,0.111,-0-0-0,-0-0-0,-0x0-0x0-0x0,0x0,0x0,0x0,
101208053,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.1917927643242064,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208053,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,4.6606745542476045,-0.1226313575601998,0.42,-0-1,-1-0,-0x1-1x0,0x1,1x0,,
101208053,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18926642444729794,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208053,week18,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week2,-0.1790610684364638,-0.0903685648748377,-0.1750380112847939,-0.18358215972425404,-0.1750380112847939,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208054,week3,-0.1790610684364638,-0.10649996121751876,-0.1750380112847939,-0.16021351586285132,-0.16021351586285132,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208054,week4,-0.1790610684364638,-0.10525908457577406,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week5,-0.1790610684364638,-0.11518609770973162,2.2635566867064965,-0.05221248612501719,-0.05221248612501719,0.152,-0-1-1,-0-1-0,-0x0-1x1-1x0,0x0,1x1,1x0,
101208054,week6,-0.1790610684364638,-0.1226313575601998,0.7799001591554825,0.9924290529766066,0.7799001591554825,0.126,-0-1-2,-0-0-1,-0x0-1x0-2x1,0x0,1x0,2x1,
101208054,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16968729040125782,-0.16968729040125782,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208054,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19874019898570444,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.15200291126289905,-0.15200291126289905,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208054,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.15137132629367192,-0.15137132629367192,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208054,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week12,-0.1790610684364638,-0.1226313575601998,4.452039107980732,0.05515695864358985,0.05515695864358985,0.52,-1-1,-1-0,-1x1-1x0,1x1,1x0,,
101208054,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16589778058589524,-0.16589778058589524,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208054,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.14947657138599066,-0.14947657138599066,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208054,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18674008457038954,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208054,week18,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19368751923188765,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week3,-0.1790610684364638,-0.1226313575601998,-0.16870605491221022,-0.19116117935497925,-0.16870605491221022,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week4,-0.1790610684364638,-0.1226313575601998,3.0415958259877165,-0.17852947997043725,-0.1226313575601998,0.156,-0-1-2,-0-1-1,-0x0-1x1-2x1,0x0,1x1,2x1,
101208055,week5,-0.1790610684364638,-0.1226313575601998,-0.11013545846581116,-0.20189812383183994,-0.1226313575601998,0.1322,-0-2-1-1,-0-0-0-0,-0x0-2x0-1x0-1x0,0x0,2x0,1x0,1x0
101208055,week6,-0.14822011924184608,-0.1226313575601998,-0.041671180187250106,-0.19242434929343344,-0.1226313575601998,0.131,-0-2-0,-0-0-0,-0x0-2x0-0x0,0x0,2x0,0x0,
101208055,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week8,-0.1790610684364638,-0.1226313575601998,5.340095989235592,-0.0882128293709619,-0.0882128293709619,0.53,-1-0,-1-1,-1x1-0x1,1x1,0x1,,
101208055,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.12737109746304212,-0.12737109746304212,0.1326,-0-2-1-1,-0-0-0-2,-0x0-2x0-1x0-1x2,0x0,2x0,1x0,1x2
101208055,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week12,0.6118191629652396,-0.11518609770973162,-0.07807992932960628,-0.19810861401647734,-0.07807992932960628,0.16,-0-2,-0-1,-0x0-2x1,0x0,2x1,,
101208055,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week17,-0.12667370268122274,-0.1226313575601998,-0.1750380112847939,-0.19874019898570444,-0.12667370268122274,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208055,week18,0.10822448570518063,-0.11518609770973162,-0.15406340580061045,-0.16210827077053264,-0.11518609770973162,0.133,-0-2-2,-0-0-0,-0x0-2x0-2x0,0x0,2x0,2x0,
101208056,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week2,-0.1790610684364638,-0.08540505830785891,-0.1750380112847939,-0.1507397413244448,-0.1507397413244448,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208056,week3,-0.1790610684364638,-0.08044155174088014,-0.1750380112847939,-0.17663472506275593,-0.1750380112847939,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208056,week4,-0.1790610684364638,-0.10401820793402937,-0.1750380112847939,-0.16084510083207842,-0.16084510083207842,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208056,week5,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.9741130888690206,-0.1226313575601998,0.12300000000000001,-0-1-2,-0-0-0,-0x0-1x0-2x0,0x0,1x0,2x0,
101208056,week6,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18926642444729794,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.3450544595188288,-0.1226313575601998,0.122,-0-1-1,-0-0-0,-0x0-1x0-1x0,0x0,1x0,1x0,
101208056,week12,-0.17652619589991989,-0.1226313575601998,7.088507442615263,-0.19305593426266046,-0.1226313575601998,0.53,-1-0,-1-1,-1x1-0x1,1x1,0x1,,
101208056,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18989800941652504,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19684544407802315,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208056,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.7202159312397264,-0.1226313575601998,0.12300000000000001,-0-1-2,-0-0-0,-0x0-1x0-2x0,0x0,1x0,2x0,
101208056,week18,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208058,week1,-0.1790610684364638,-0.1226313575601998,-0.16831030763892374,-0.19305593426266046,-0.16831030763892374,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208058,week2,-0.1790610684364638,-0.09905470136705058,8.373498838976461,-0.17852947997043725,-0.09905470136705058,0.55,-1-0,-1-2,-1x1-0x2,1x1,0x2,,
101208058,week3,-0.1790610684364638,-0.09781382472530588,0.8495516792539031,0.2446324494117199,0.2446324494117199,0.126,-0-1-2,-0-0-1,-0x0-1x0-2x1,0x0,1x0,2x1,
101208058,week4,6.044895966291045,-0.1226313575601998,-0.1750380112847939,-0.1115814732323646,-0.1115814732323646,0.64,-2-1,-1-1,-2x1-1x1,2x1,1x1,,
101208058,week5,-0.1790610684364638,-0.1226313575601998,-0.023862552889358502,0.10568375618175786,-0.023862552889358502,0.136,-0-2-2,-0-0-1,-0x0-2x0-2x1,0x0,2x0,2x1,
101208058,week6,-0.1790610684364638,-0.1226313575601998,6.054419817517687,-0.0648441855095592,-0.0648441855095592,0.53,-1-0,-1-1,-1x1-0x1,1x1,0x1,,
101208058,week7,-0.1790610684364638,-0.10401820793402937,-0.1750380112847939,-0.13305536218608602,-0.13305536218608602,0.1326,-0-2-1-1,-0-0-0-2,-0x0-2x0-1x0-1x2,0x0,2x0,1x0,1x2
101208058,week8,0.4846530573819529,-0.023361226220624105,0.2974842330192633,-0.19116117935497925,0.2974842330192633,0.16,-0-2,-0-1,-0x0-2x1,0x0,2x1,,
101208058,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208058,week10,-0.1790610684364638,0.03744172922486602,-0.1750380112847939,-0.17221363027816625,-0.17221363027816625,0.135,-0-2-1,-0-0-1,-0x0-2x0-1x1,0x0,2x0,1x1,
101208058,week11,-0.1790610684364638,-0.1226313575601998,0.5246431678857029,0.2869486423499356,0.2869486423499356,0.126,-0-1-2,-0-0-1,-0x0-1x0-2x1,0x0,1x0,2x1,
101208058,week12,4.056288461372338,-0.1226313575601998,8.513593373719878,-0.20189812383183994,4.056288461372338,0.54,-1-1,-1-1,-1x1-1x1,1x1,1x1,,
101208058,week13,-0.1790610684364638,-0.09657294808356118,-0.1750380112847939,13.505390463303915,-0.09657294808356118,0.43,-0-0,-1-1,-0x1-0x1,0x1,0x1,,
101208058,week14,-0.1790610684364638,-0.10401820793402937,-0.1750380112847939,-0.18358215972425404,-0.1750380112847939,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208058,week15,-0.1790610684364638,-0.11518609770973162,-0.1750380112847939,-0.16337144070898682,-0.16337144070898682,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208058,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19810861401647734,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208058,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.1943191042011148,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208058,week18,1.4753657404145355,-0.11146346778449752,-0.1750380112847939,-0.20189812383183994,-0.11146346778449752,0.26,-1-2,-0-1,-1x0-2x1,1x0,2x1,,
101208060,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week3,-0.1790610684364638,-0.10401820793402937,-0.1750380112847939,0.045683184105183336,-0.10401820793402937,0.136,-0-2-2,-0-0-1,-0x0-2x0-2x1,0x0,2x0,2x1,
101208060,week4,-0.1790610684364638,-0.09905470136705058,-0.1750380112847939,-0.19116117935497925,-0.1750380112847939,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208060,week5,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week6,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week12,0.2349681125323768,12.173215285487995,-0.1710805385519291,-0.20189812383183994,0.2349681125323768,0.31,-2-0,-0-0,-2x0-0x0,2x0,0x0,,
101208060,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week17,-0.1790610684364638,-0.10774083785926344,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208060,week18,2.015293590698391,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1226313575601998,0.25,-1-1,-0-1,-1x0-1x1,1x0,1x1,,
101208062,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208062,week2,-0.1790610684364638,-0.09905470136705058,-0.1750380112847939,-0.09958135881704973,-0.09958135881704973,0.1326,-0-2-1-1,-0-0-0-2,-0x0-2x0-1x0-1x2,0x0,2x0,1x0,1x2
101208062,week3,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16273985573975974,-0.16273985573975974,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208062,week4,-0.1790610684364638,0.05481400220929177,-0.1750380112847939,-0.16842412046280364,-0.16842412046280364,0.135,-0-2-1,-0-0-1,-0x0-2x0-1x1,0x0,2x0,1x1,
101208062,week5,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16273985573975974,-0.16273985573975974,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208062,week6,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19810861401647734,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208062,week7,-0.1790610684364638,-0.11146346778449752,-0.1750380112847939,-0.17537155512430175,-0.1750380112847939,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208062,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.04842297630965458,-0.1226313575601998,0.136,-0-2-2,-0-0-1,-0x0-2x0-2x1,0x0,2x0,2x1,
101208062,week9,-0.1790610684364638,0.4307996246579347,-0.1750380112847939,-0.15958193089362424,-0.15958193089362424,0.135,-0-2-1,-0-0-1,-0x0-2x0-1x1,0x0,2x0,1x1,
101208062,week10,-0.1790610684364638,-0.07299629189041196,-0.1750380112847939,-0.17031887537048493,-0.17031887537048493,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208062,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16652936555512232,-0.16652936555512232,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208062,week12,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18737166953961665,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208062,week13,-0.1790610684364638,-0.10774083785926344,-0.1750380112847939,-0.17663472506275593,-0.1750380112847939,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208062,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208062,week15,-0.1790610684364638,-0.11022259114275283,-0.1750380112847939,-0.18358215972425404,-0.1750380112847939,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208062,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208062,week17,0.11667406082699372,-0.1226313575601998,-0.12477810757741092,-0.19052959438575207,-0.1226313575601998,0.133,-0-2-2,-0-0-0,-0x0-2x0-2x0,0x0,2x0,2x0,
101208062,week18,0.2210263135813852,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1226313575601998,0.133,-0-2-2,-0-0-0,-0x0-2x0-2x0,0x0,2x0,2x0,
101208064,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208064,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.17221363027816625,-0.17221363027816625,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208064,week3,-0.1790610684364638,-0.08788681159134831,-0.1750380112847939,-0.19684544407802315,-0.1750380112847939,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208064,week4,-0.1790610684364638,-0.030806486071092282,-0.1750380112847939,-0.19810861401647734,-0.1750380112847939,0.1324,-0-2-1-1,-0-0-0-1,-0x0-2x0-1x0-1x1,0x0,2x0,1x0,1x1
101208064,week5,-0.1790610684364638,-0.09533207144181648,-0.1750380112847939,1.5431711461426385,-0.09533207144181648,0.111,-0-0-0,-0-0-0,-0x0-0x0-0x0,0x0,0x0,0x0,
101208064,week6,-0.1790610684364638,-0.1226313575601998,-0.07847567660289276,-0.18800325450884373,-0.1226313575601998,0.1322,-0-2-1-1,-0-0-0-0,-0x0-2x0-1x0-1x0,0x0,2x0,1x0,1x0
101208064,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.13368694715531312,-0.13368694715531312,0.1326,-0-2-1-1,-0-0-0-2,-0x0-2x0-1x0-1x2,0x0,2x0,1x0,1x2
101208064,week8,-0.1790610684364638,-0.09285031815832707,-0.1750380112847939,-0.1917927643242064,-0.1750380112847939,0.1323,-0-2-1-0,-0-0-0-1,-0x0-2x0-1x0-0x1,0x0,2x0,1x0,0x1
101208064,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18295057475502693,-0.1750380112847939,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208064,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18484532966270825,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208064,week11,0.09639508053464237,-0.11518609770973162,3.8908694744605015,-0.19242434929343344,0.09639508053464237,0.52,-1-1,-1-0,-1x1-1x0,1x1,1x0,,
101208064,week12,-0.1790610684364638,-0.1226313575601998,-0.1212163821178326,-0.20189812383183994,-0.1226313575601998,0.1322,-0-2-1-1,-0-0-0-0,-0x0-2x0-1x0-1x0,0x0,2x0,1x0,1x0
101208064,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18421374469348115,-0.1750380112847939,0.1325,-0-2-1-0,-0-0-0-2,-0x0-2x0-1x0-0x2,0x0,2x0,1x0,0x2
101208064,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.1955822741395689,-0.1750380112847939,0.1321,-0-2-1-0,-0-0-0-0,-0x0-2x0-1x0-0x0,0x0,2x0,1x0,0x0
101208064,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.503582286794831,-0.1226313575601998,0.122,-0-1-1,-0-0-0,-0x0-1x0-1x0,0x0,1x0,1x0,
